tile_nsky,tile_nsky_goodfiber,tile_nsky_badfiber,tile_nlowp,tile_nverylowp,expid,tile_program,tile_ra,tile_dec,tile_days,tile_nsecondary,tile_nsecondary_lowpinit,tile_nsecondary_verylowpinit
681,66,615,148,141,1,dark,207.374,58.919,1068.6782986111111,838,44,38
663,72,591,124,122,1,dark,245.645,72.106,1068.6785069444445,1069,25,23
664,65,599,137,134,1,dark,256.459,72.872,1068.6787037037036,1248,37,34
595,37,558,128,121,1,dark,269.77,68.62,1068.678912037037,1536,25,20
647,55,592,118,117,1,dark,236.339,74.066,1068.6791319444444,1255,19,18
661,78,583,130,129,1,dark,237.037,77.401,1068.6793287037037,1536,31,30
654,45,609,133,128,1,dark,242.236,62.177,1068.6795138888888,1051,27,25
652,67,585,125,121,1,dark,249.153,63.222,1068.6797222222222,1050,23,21
690,62,628,131,131,1,dark,235.847,64.041,1068.6799305555555,1071,31,31
672,61,611,123,122,1,dark,235.975,60.705,1068.6801273148149,1113,24,23
689,75,614,126,125,1,dark,224.415,60.037,1068.6803472222223,873,26,25
686,55,631,126,124,1,dark,219.869,57.665,1068.6805555555557,829,27,25
670,59,611,123,123,1,dark,230.516,58.805,1068.6807638888888,930,23,23
664,53,611,121,120,1,dark,204.017,67.813,1068.6809606481481,933,22,21
681,66,615,123,122,1,dark,200.048,64.878,1068.6811921296296,842,23,22
624,35,589,118,118,1,dark,198.993,70.638,1068.681400462963,872,19,19
657,63,594,127,127,1,dark,204.153,73.579,1068.6815972222223,1136,28,28
650,70,580,122,120,1,dark,197.269,76.405,1068.6817939814814,1066,22,20
673,81,592,120,118,1,dark,211.445,76.334,1068.6820023148148,1203,20,18
660,65,595,124,121,1,dark,192.439,73.293,1068.682199074074,966,25,22
673,73,600,114,113,1,dark,183.705,75.689,1068.6823958333334,989,15,14
694,61,633,123,122,1,dark,189.129,70.119,1068.6826041666666,956,23,22
683,71,612,119,119,1,dark,195.176,67.589,1068.682800925926,958,19,19
666,69,597,125,122,1,dark,224.941,75.594,1068.6829976851852,1191,26,23
626,60,566,126,126,1,dark,261.959,75.866,1068.6831944444446,1161,27,27
614,55,559,123,122,1,dark,266.922,71.815,1068.6834143518518,1474,23,22
630,59,571,131,126,1,dark,269.782,61.618,1068.6836342592592,1228,26,24
748,133,615,146,123,1,dark,210.618,55.59,1068.6838773148147,873,46,23
634,58,576,131,127,1,dark,255.937,61.599,1068.6840972222221,1099,31,27
670,67,603,121,121,1,dark,181.513,72.396,1068.6843055555555,948,21,21
635,61,574,117,116,1,dark,248.573,75.429,1068.684525462963,1203,18,17
516,53,463,159,145,1,dark,322.027,17.362,1068.6847569444444,595,36,35
510,56,454,146,134,1,dark,320.38,14.423,1068.6850578703704,745,27,26
531,68,463,238,207,1,dark,324.109,20.056,1068.6853819444445,597,64,63
591,43,548,341,292,1,dark,7.027,-12.546,1068.685625,497,89,87
626,48,578,564,466,1,dark,3.587,-11.952,1068.6858564814816,420,169,164
639,46,593,404,322,1,dark,10.396,-13.124,1068.686076388889,448,95,94
626,34,592,155,145,1,dark,11.614,-16.247,1068.6862847222221,641,32,31
556,57,499,168,157,1,dark,15.068,-16.756,1068.6864814814815,702,44,43
542,56,486,207,180,1,dark,18.515,-17.281,1068.6866898148148,616,54,52
561,68,493,251,224,1,dark,20.741,-14.718,1068.6869212962963,603,70,69
563,67,496,339,296,1,dark,24.226,-15.301,1068.6871412037037,505,93,91
567,48,519,313,263,1,dark,17.26,-14.164,1068.6873611111112,503,93,87
562,76,486,293,250,1,dark,27.607,-15.859,1068.6876273148148,568,79,77
625,53,572,912,731,1,dark,225.091,23.201,1068.6879282407408,606,302,290
647,41,606,487,384,1,dark,221.569,24.057,1068.6881712962963,508,154,147
659,47,612,239,211,1,dark,217.987,24.772,1068.6884027777778,540,71,71
671,53,618,494,404,1,dark,216.456,18.998,1068.6887037037036,417,137,132
641,43,598,278,232,1,dark,215.451,22.2,1068.6889814814815,451,75,72
659,50,609,352,280,1,dark,220.567,27.271,1068.689236111111,460,101,97
582,63,519,120,120,1,dark,314.992,-11.107,1068.6894560185185,789,22,22
588,41,547,130,130,1,dark,318.305,-11.893,1068.6897222222221,732,33,33
528,65,463,163,145,1,dark,325.847,22.972,1068.6899305555555,595,25,25
597,66,531,341,275,1,dark,343.949,28.634,1068.690150462963,499,101,94
585,55,530,215,201,1,dark,341.237,26.317,1068.6903819444444,675,61,61
545,58,487,144,138,1,dark,327.623,19.593,1068.690613425926,733,28,28
645,60,585,410,340,1,dark,156.405,30.303,1068.6908564814814,428,124,120
637,57,580,280,238,1,dark,152.607,30.977,1068.691111111111,469,83,77
664,50,614,426,354,1,dark,151.276,34.121,1068.6913194444444,414,133,131
631,41,590,464,390,1,dark,148.759,31.539,1068.6915393518518,409,129,124
680,54,626,538,441,1,dark,157.587,27.051,1068.6917476851852,439,157,150
691,57,634,330,287,1,dark,155.219,33.484,1068.6919328703705,476,88,86
655,52,603,436,368,1,dark,159.1,32.726,1068.6921412037036,449,133,130
672,50,622,417,346,1,dark,153.934,36.658,1068.692349537037,415,104,100
680,60,620,553,446,1,dark,149.823,37.243,1068.6925810185185,428,148,141
663,48,615,325,277,1,dark,147.258,34.633,1068.692824074074,387,71,68
628,58,570,487,411,1,dark,150.195,28.38,1068.6930439814814,427,132,130
681,61,620,452,369,1,dark,157.978,35.934,1068.693298611111,385,121,115
680,49,631,240,205,1,dark,161.944,35.088,1068.6935300925925,496,59,56
658,50,608,287,241,1,dark,162.917,31.849,1068.6937615740742,472,74,70
681,40,641,430,336,1,dark,169.948,33.97,1068.6939699074073,414,113,104
678,57,621,409,344,1,dark,173.806,33.077,1068.6941782407407,433,113,106
663,53,610,736,618,1,dark,149.426,22.476,1068.694386574074,471,221,219
674,57,617,365,305,1,dark,160.908,38.318,1068.6946180555556,358,100,94
689,71,618,266,235,1,dark,164.116,40.555,1068.694826388889,514,76,74
677,59,618,330,278,1,dark,172.02,39.788,1068.6950347222223,408,87,78
667,59,608,484,395,1,dark,156.761,39.143,1068.695300925926,439,153,142
651,72,579,179,159,1,dark,155.532,42.348,1068.6955439814815,555,47,39
651,64,587,292,241,1,dark,160.148,29.511,1068.6958217592592,511,76,73
646,63,583,690,576,1,dark,155.211,24.489,1068.696076388889,452,194,187
670,52,618,536,456,1,dark,158.793,23.818,1068.696273148148,388,152,148
670,68,602,502,408,1,dark,144.863,31.948,1068.6964814814814,417,134,129
651,57,594,391,317,1,dark,142.636,29.216,1068.6967013888889,509,96,90
654,57,597,264,226,1,dark,143.169,34.972,1068.6968981481482,411,66,64
682,64,618,480,384,1,dark,145.587,37.684,1068.6971064814816,404,123,114
690,59,631,369,307,1,dark,143.844,40.735,1068.6973032407407,435,90,84
659,48,611,215,191,1,dark,154.302,45.566,1068.697523148148,496,60,57
708,64,644,158,144,1,dark,151.113,43.128,1068.6977314814815,602,37,35
681,73,608,295,240,1,dark,146.557,43.435,1068.6979398148148,383,64,61
669,63,606,244,214,1,dark,148.201,40.333,1068.6981944444444,490,61,61
694,67,627,402,341,1,dark,141.365,37.979,1068.698425925926,401,108,107
679,71,608,270,240,1,dark,139.441,40.967,1068.6986226851852,451,71,68
700,67,633,192,172,1,dark,141.961,43.769,1068.6988541666667,524,35,35
681,67,614,249,218,1,dark,149.644,46.382,1068.699050925926,411,56,52
682,50,632,191,173,1,dark,144.802,46.538,1068.6992939814816,481,34,32
678,63,615,203,175,1,dark,152.537,39.881,1068.699537037037,596,51,51
670,58,612,129,127,1,dark,158.969,44.969,1068.6997685185186,762,29,27
680,54,626,175,159,1,dark,153.063,48.796,1068.700011574074,562,45,42
680,61,619,220,192,1,dark,158.034,48.246,1068.7002662037037,430,63,62
640,47,593,448,373,1,dark,177.524,34.331,1068.700474537037,417,142,134
671,65,606,145,142,1,dark,151.733,52.023,1068.7007291666666,662,29,28
671,56,615,190,171,1,dark,148.09,49.553,1068.7009722222222,483,45,44
651,45,606,360,304,1,dark,176.587,27.205,1068.7011921296296,375,102,98
660,32,628,721,604,1,dark,167.124,19.36,1068.7014583333332,442,213,208
673,53,620,572,471,1,dark,165.912,22.5,1068.701701388889,436,160,158
695,59,636,263,232,1,dark,176.352,30.535,1068.7019560185186,451,63,61
586,60,526,198,174,1,dark,287.223,67.52,1068.7021875,963,36,35
595,48,547,170,146,1,dark,282.045,64.915,1068.7024537037037,1226,37,33
583,57,526,275,223,1,dark,288.844,63.378,1068.7027083333332,759,65,62
609,49,560,130,120,1,dark,276.61,62.597,1068.7029513888888,1418,21,17
607,57,550,164,151,1,dark,283.173,61.322,1068.7031712962962,965,35,33
595,63,532,132,131,1,dark,277.667,72.142,1068.7033796296296,1339,32,31
591,50,541,219,174,1,dark,278.959,68.831,1068.703587962963,1059,54,43
662,82,580,130,129,1,dark,275.181,75.411,1068.7038078703704,1104,34,33
612,48,564,117,114,1,dark,274.311,65.782,1068.7040162037038,1672,18,15
641,39,602,150,135,1,dark,344.211,-12.42,1068.7042245370371,573,22,20
642,37,605,136,125,1,dark,347.602,-12.842,1068.7044444444443,531,20,17
619,39,580,403,325,1,dark,346.278,-9.769,1068.7046527777777,498,121,118
649,41,608,257,218,1,dark,342.924,-9.311,1068.704861111111,436,58,51
655,57,598,138,130,1,dark,337.456,-11.48,1068.7050694444445,591,23,23
650,62,588,185,166,1,dark,334.081,-11.042,1068.705300925926,468,46,45
685,166,519,117,115,1,dark,331.841,-13.733,1068.7055208333334,664,17,15
657,71,586,579,465,1,dark,336.228,-8.369,1068.7057407407408,426,150,146
623,41,582,360,307,1,dark,349.694,-10.122,1068.7059490740742,407,96,92
636,40,596,314,270,1,dark,356.725,-10.889,1068.7061921296297,432,75,74
648,61,587,159,147,1,dark,354.576,-13.541,1068.7064120370371,530,35,33
677,70,607,619,534,1,dark,32.936,19.265,1068.7066203703703,504,194,192
687,60,627,366,308,1,dark,171.407,50.927,1068.7068981481482,433,92,90
645,50,595,315,250,1,dark,171.522,54.262,1068.7071412037037,688,89,75
664,43,621,126,123,1,dark,176.727,55.76,1068.7073611111111,763,27,24
655,46,609,150,138,1,dark,171.655,57.599,1068.7075810185186,651,36,28
713,61,652,219,198,1,dark,166.86,49.16,1068.7078125,446,54,53
697,53,644,373,304,1,dark,176.21,52.435,1068.7081018518518,489,93,84
642,34,608,124,122,1,dark,182.302,57.034,1068.7083217592592,746,24,22
641,39,602,166,151,1,dark,177.34,59.098,1068.7085648148147,631,41,37
659,49,610,132,128,1,dark,166.375,55.83,1068.7088078703703,714,29,26
688,54,634,161,151,1,dark,166.025,59.161,1068.7090740740741,620,36,35
681,63,618,120,119,1,dark,160.784,57.096,1068.7093287037037,713,20,19
691,62,629,146,138,1,dark,159.865,60.399,1068.7095601851852,654,29,27
684,48,636,162,148,1,dark,180.508,50.443,1068.7098379629629,640,33,27
686,51,635,137,132,1,dark,179.803,47.138,1068.7100810185186,695,31,30
670,53,617,137,133,1,dark,175.381,45.775,1068.7103587962963,640,26,24
694,71,623,218,196,1,dark,179.926,40.452,1068.7105902777778,561,56,55
658,43,615,189,171,1,dark,184.059,41.648,1068.7108680555555,506,45,39
677,57,620,173,159,1,dark,166.652,52.495,1068.711087962963,585,41,39
683,58,625,130,129,1,dark,161.518,53.784,1068.7113310185184,714,29,28
674,63,611,160,147,1,dark,156.074,54.809,1068.7115740740742,645,33,31
684,59,625,151,147,1,dark,154.828,58.075,1068.7118055555557,702,41,39
660,42,618,133,116,1,dark,184.45,48.308,1068.7120601851852,730,31,15
692,54,638,233,206,1,dark,190.774,52.403,1068.7122916666667,590,56,53
660,68,592,456,368,1,dark,175.014,42.246,1068.7125231481482,407,119,109
706,59,647,254,221,1,dark,162.098,50.466,1068.7127546296297,395,51,48
683,60,623,276,247,1,dark,157.07,51.524,1068.7129861111111,393,70,68
709,62,647,211,184,1,dark,162.721,47.151,1068.7132175925926,470,48,46
701,85,616,234,202,1,dark,165.503,62.489,1068.7134606481482,491,60,56
684,77,607,129,125,1,dark,178.014,62.456,1068.7137037037037,836,30,26
647,44,603,118,117,1,dark,183.467,60.371,1068.7139583333333,833,18,17
695,61,634,119,119,1,dark,190.056,61.284,1068.7141898148147,817,19,19
660,68,592,164,154,1,dark,196.217,52.897,1068.7144097222222,650,40,37
677,58,619,149,140,1,dark,192.722,55.539,1068.7147222222222,691,39,35
672,49,623,127,126,1,dark,194.461,58.739,1068.7149652777778,836,29,28
670,44,626,119,118,1,dark,188.214,58.079,1068.7151967592592,804,20,19
673,45,628,127,125,1,dark,184.898,63.65,1068.7154166666667,859,28,26
714,79,635,131,128,1,dark,192.303,64.461,1068.715636574074,815,32,29
689,47,642,131,128,1,dark,178.882,65.783,1068.7158796296296,831,31,28
666,48,618,169,150,1,dark,171.792,64.295,1068.7161226851852,610,34,30
674,56,618,122,121,1,dark,196.971,61.838,1068.7163657407407,878,23,22
686,44,642,124,122,1,dark,200.899,59.023,1068.7166666666667,835,25,23
681,72,609,126,126,1,dark,186.876,54.822,1068.7168865740741,801,27,27
670,38,632,320,263,1,dark,194.614,49.714,1068.7170949074075,405,78,72
675,49,626,167,151,1,dark,201.754,53.042,1068.717337962963,648,38,35
691,64,627,203,182,1,dark,199.779,49.94,1068.7175578703705,497,47,42
705,65,640,199,176,1,dark,189.761,42.899,1068.7178125,553,55,51
667,41,626,610,512,1,dark,182.276,34.456,1068.7180787037037,462,176,172
687,66,621,126,125,1,dark,207.29,52.877,1068.7183333333332,857,26,25
702,62,640,130,128,1,dark,204.713,55.904,1068.7185532407407,830,30,28
686,59,627,196,177,1,dark,150.299,55.252,1068.718773148148,525,40,39
698,86,612,307,258,1,dark,176.147,38.818,1068.719050925926,400,74,66
684,60,624,125,124,1,dark,186.727,66.899,1068.7193055555556,815,25,24
551,62,489,511,420,1,dark,31.066,-16.404,1068.719525462963,564,177,169
634,47,587,225,196,1,dark,246.376,44.188,1068.7197685185185,551,53,49
648,43,605,240,201,1,dark,242.243,45.802,1068.7200231481481,509,54,47
686,59,627,209,181,1,dark,237.867,47.258,1068.7202546296296,606,43,39
652,58,594,276,229,1,dark,234.021,45.23,1068.720462962963,556,61,56
665,47,618,170,154,1,dark,246.678,54.199,1068.7207060185185,791,38,34
645,60,585,140,132,1,dark,250.771,56.598,1068.7209375,1081,35,28
644,54,590,165,146,1,dark,241.724,52.468,1068.7211805555555,843,38,33
652,55,597,179,161,1,dark,241.591,55.805,1068.721400462963,743,37,32
672,62,610,129,127,1,dark,250.041,59.913,1068.7216782407406,1189,29,27
688,59,629,175,162,1,dark,237.311,50.575,1068.7219444444445,727,38,37
669,66,603,125,120,1,dark,232.404,51.882,1068.722175925926,985,27,22
667,53,614,139,132,1,dark,226.01,44.081,1068.7223726851853,733,28,27
663,61,602,118,116,1,dark,227.279,53.063,1068.7226041666668,980,18,16
716,72,644,125,124,1,dark,228.291,49.785,1068.7228125,981,26,25
679,62,617,162,150,1,dark,224.848,47.345,1068.7230208333333,715,29,29
713,71,642,167,158,1,dark,229.501,46.34,1068.7232407407407,770,36,35
664,50,614,185,171,1,dark,221.489,44.951,1068.723449074074,541,41,39
671,58,613,123,121,1,dark,223.209,50.859,1068.7236921296296,965,26,24
690,55,635,128,126,1,dark,220.053,48.222,1068.723912037037,943,27,25
696,74,622,173,156,1,dark,233.182,48.571,1068.7241898148147,761,37,31
680,58,622,122,118,1,dark,231.296,55.434,1068.7244328703703,997,24,20
668,51,617,139,136,1,dark,236.218,57.369,1068.7246412037036,1052,28,28
661,49,612,119,117,1,dark,221.935,54.106,1068.7248726851851,915,19,17
680,51,629,123,121,1,dark,225.735,56.653,1068.7251157407406,815,23,21
640,56,584,138,133,1,dark,243.779,58.93,1068.7253125,1072,38,33
676,45,631,135,131,1,dark,216.37,54.95,1068.7255324074074,831,37,33
677,68,609,117,117,1,dark,218.053,51.726,1068.7257523148148,833,17,17
626,56,570,143,132,1,dark,236.642,54.038,1068.7259606481482,831,24,18
650,87,563,1036,847,1,dark,8.426,30.711,1068.7261574074073,649,305,302
664,88,576,550,451,1,dark,30.674,25.605,1068.726412037037,470,148,140
680,85,595,519,432,1,dark,19.597,26.627,1068.7266782407407,538,146,145
602,83,519,294,253,1,dark,331.927,9.79,1068.7269560185184,423,64,63
592,69,523,217,189,1,dark,325.212,10.796,1068.7271990740742,484,46,45
592,63,529,232,199,1,dark,330.582,12.996,1068.7275,546,47,44
511,43,468,112,108,1,dark,321.856,11.283,1068.7277314814814,645,13,12
546,50,496,136,130,1,dark,323.799,14.028,1068.727986111111,713,24,23
508,62,446,156,148,1,dark,318.47,11.652,1068.7282060185184,697,38,38
639,79,560,1214,968,1,dark,333.24,6.639,1068.7284837962964,635,357,349
577,45,532,161,144,1,dark,324.01,-9.699,1068.72875,535,31,28
609,56,553,416,343,1,dark,329.552,-7.447,1068.7290162037036,446,136,127
593,46,547,621,490,1,dark,328.341,-4.333,1068.7292708333334,476,175,174
636,54,582,583,469,1,dark,332.886,-7.919,1068.7294907407406,439,175,171
604,50,554,197,165,1,dark,327.328,-10.39,1068.729699074074,527,45,41
608,44,564,222,185,1,dark,330.714,-10.583,1068.7299537037038,451,51,50
614,59,555,123,122,1,dark,320.642,-9.39,1068.730173611111,718,22,22
551,60,491,147,142,1,dark,317.335,-8.694,1068.7303935185184,691,38,38
620,48,572,140,130,1,dark,325.055,-12.875,1068.7306481481482,647,24,23
685,101,584,123,123,1,dark,321.646,-12.578,1068.7308564814814,712,23,23
625,74,551,114,114,1,dark,328.411,-13.555,1068.7310879629629,697,14,14
561,53,508,193,171,1,dark,328.944,16.403,1068.7312962962963,534,46,46
541,52,489,221,196,1,dark,319.556,-6.181,1068.7315509259258,449,63,62
645,57,588,848,690,1,dark,124.405,52.3,1068.7317939814816,507,237,226
676,53,623,280,232,1,dark,130.19,46.777,1068.7320370370371,463,72,68
675,77,598,319,272,1,dark,126.747,55.417,1068.7323148148148,444,94,86
674,81,593,765,622,1,dark,122.359,49.221,1068.7325347222222,479,217,203
660,53,607,200,179,1,dark,132.614,49.767,1068.7327662037037,462,46,43
698,62,636,310,257,1,dark,135.076,46.858,1068.7329976851852,383,72,70
666,61,605,238,215,1,dark,137.784,49.803,1068.7332060185186,407,60,58
656,96,560,1466,1174,1,dark,117.355,48.644,1068.7334375,643,348,333
660,73,587,524,427,1,dark,115.316,54.289,1068.7337384259258,459,140,138
585,56,529,334,268,1,dark,104.523,54.745,1068.7339699074073,428,76,73
660,49,611,491,383,1,dark,129.857,52.623,1068.7342592592593,447,130,122
670,57,613,264,228,1,dark,135.359,52.793,1068.7344675925926,419,76,72
667,61,606,233,204,1,dark,140.874,52.709,1068.7347106481482,464,46,42
682,69,613,148,140,1,dark,142.942,49.633,1068.7349189814815,598,29,28
688,94,594,197,183,1,dark,116.859,57.511,1068.735138888889,707,51,49
681,83,598,319,268,1,dark,120.961,54.939,1068.7353703703704,461,92,89
681,80,601,266,231,1,dark,123.032,58.074,1068.735625,472,78,74
689,79,610,263,223,1,dark,132.628,55.709,1068.7358449074075,631,68,65
656,57,599,232,200,1,dark,138.558,55.761,1068.7360532407408,539,53,51
797,165,632,300,242,1,dark,129.33,58.526,1068.7362731481483,551,90,81
663,48,615,420,341,1,dark,132.704,43.941,1068.7365046296297,388,98,92
661,46,615,190,172,1,dark,137.337,43.922,1068.7367476851853,435,36,34
647,51,596,604,495,1,dark,132.885,38.143,1068.7369907407408,399,170,166
683,62,621,215,183,1,dark,146.384,52.715,1068.7372569444444,510,44,40
614,64,550,377,310,1,dark,104.752,58.08,1068.7375,513,100,98
662,65,597,674,530,2,dark,18.835,20.84,1068.7377430555555,531,192,188
647,53,594,625,520,2,dark,13.13,18.582,1068.7379976851853,478,208,207
645,50,595,523,437,2,dark,11.728,21.659,1068.7382291666668,496,152,151
645,55,590,260,228,2,dark,3.723,27.392,1068.7384375,507,75,72
699,104,595,898,706,2,dark,1.691,24.598,1068.7387037037038,571,242,238
657,69,588,1093,872,2,dark,27.034,16.887,1068.7389236111112,590,294,290
678,68,610,564,463,2,dark,4.127,16.637,1068.7391666666667,464,150,147
690,119,571,632,510,2,dark,0.09,21.379,1068.7394097222223,549,192,186
597,55,542,476,401,2,dark,13.809,24.392,1068.7396527777778,509,151,148
667,64,603,573,472,2,dark,15.286,21.237,1068.7398611111112,444,156,155
656,52,604,475,374,2,dark,17.431,23.923,1068.7401041666667,472,140,138
647,81,566,861,674,2,dark,21.055,23.563,1068.7403703703703,551,243,236
677,70,607,1135,938,2,dark,2.015,13.991,1068.7405787037037,639,330,320
648,58,590,768,630,2,dark,1.012,18.156,1068.740787037037,521,244,240
627,64,563,417,337,2,dark,0.117,28.381,1068.7410416666667,524,124,121
663,66,597,476,376,2,dark,189.628,18.965,1068.7413657407408,418,113,108
681,56,625,283,250,2,dark,191.728,21.659,1068.741689814815,461,66,64
691,66,625,635,536,2,dark,188.162,22.116,1068.7419328703704,402,162,159
685,47,638,799,643,2,dark,183.653,21.788,1068.742199074074,527,250,241
652,55,597,501,413,2,dark,181.693,24.598,1068.7424652777777,453,158,150
631,46,585,833,669,2,dark,203.571,17.317,1068.7427199074075,503,241,238
648,48,600,1285,1063,2,dark,207.035,16.878,1068.7429976851852,708,387,377
679,47,632,1392,1154,2,dark,184.126,16.637,1068.7432523148148,663,401,385
634,43,591,823,605,2,dark,188.992,13.206,1068.7435416666667,499,253,194
643,43,600,344,279,2,dark,193.81,24.392,1068.7438425925925,407,75,65
642,56,586,370,304,2,dark,190.18,24.899,1068.744074074074,383,108,100
673,56,617,268,232,2,dark,202.379,20.458,1068.7443055555555,496,73,71
652,43,609,216,191,2,dark,201.056,23.562,1068.7446180555555,416,45,44
642,40,602,304,262,2,dark,180.116,28.382,1068.744837962963,474,97,93
658,49,609,747,600,2,dark,210.516,16.727,1068.745162037037,519,236,226
678,67,611,366,306,2,dark,187.483,27.475,1068.7454513888888,473,125,114
677,53,624,437,344,2,dark,202.403,41.067,1068.7457407407408,402,101,94
668,61,607,562,463,2,dark,206.813,40.846,1068.7460532407408,473,172,158
669,51,618,278,230,2,dark,211.183,40.458,1068.7462962962964,440,64,61
663,40,623,230,198,2,dark,200.161,44.053,1068.746574074074,514,68,63
699,59,640,552,441,2,dark,209.394,43.582,1068.7468287037036,476,133,125
668,53,615,212,178,2,dark,213.934,43.092,1068.7470949074075,548,41,41
668,46,622,159,152,2,dark,216.861,45.693,1068.7473958333333,810,38,38
710,68,642,490,394,2,dark,207.325,46.725,1068.7476736111112,429,137,125
695,67,628,153,141,2,dark,210.088,49.507,1068.7480092592593,750,28,24
675,57,618,130,130,2,dark,215.132,48.957,1068.7482407407408,840,30,30
663,54,609,382,332,2,dark,197.921,29.618,1068.7485069444444,473,117,112
650,49,601,421,358,2,dark,191.187,28.113,1068.7487847222221,454,130,121
649,39,610,361,309,2,dark,205.576,29.282,1068.7490856481481,671,105,101
669,42,627,217,190,2,dark,197.972,41.129,1068.749375,545,58,45
703,65,638,259,212,2,dark,195.513,43.93,1068.7496180555556,447,52,50
677,57,620,250,203,2,dark,204.958,49.873,1068.749849537037,491,47,41
663,44,619,306,263,2,dark,197.567,46.942,1068.750162037037,473,89,82
638,42,596,505,419,2,dark,215.501,39.943,1068.7504166666668,460,125,119
663,44,619,282,248,2,dark,218.402,42.469,1068.7507060185185,478,58,57
659,47,612,170,152,2,dark,207.025,26.198,1068.750949074074,597,41,38
666,56,610,413,333,2,dark,209.359,28.816,1068.7512152777779,474,131,123
645,44,601,291,249,2,dark,203.304,26.281,1068.7514699074075,476,80,76
653,47,606,234,212,2,dark,199.596,26.627,1068.751701388889,473,57,56
639,49,590,190,172,2,dark,208.296,23.067,1068.7519560185185,541,49,46
654,40,614,161,151,2,dark,204.669,23.181,1068.7523379629629,680,43,41
664,56,608,265,227,2,dark,194.914,27.579,1068.7526157407408,497,90,80
650,44,606,346,284,2,dark,183.73,30.729,1068.7529050925925,613,117,107
639,48,591,445,363,2,dark,209.459,19.91,1068.753148148148,393,113,106
672,47,625,120,117,2,dark,212.737,52.398,1068.753414351852,803,20,17
688,56,632,507,426,2,dark,201.749,29.373,1068.7536805555555,508,156,148
653,71,582,530,430,2,dark,351.81,15.687,1068.7539814814816,569,168,158
623,59,564,347,291,2,dark,350.611,18.821,1068.7543287037038,518,121,116
667,81,586,619,507,2,dark,354.076,18.235,1068.7545717592593,467,174,171
627,83,544,354,296,2,dark,353.006,21.421,1068.7548032407408,504,117,114
618,66,552,295,254,2,dark,349.475,21.987,1068.7550810185185,519,91,88
625,55,570,281,249,2,dark,354.419,24.495,1068.755335648148,649,92,88
620,65,555,299,257,2,dark,350.802,25.095,1068.755648148148,635,94,92
560,53,507,422,345,2,dark,345.911,22.5,1068.7558796296296,443,127,125
606,46,560,333,268,2,dark,344.93,16.755,1068.7561574074075,433,102,99
630,57,573,426,362,2,dark,356.547,20.897,1068.7564236111111,492,138,134
650,65,585,895,739,2,dark,355.212,15.08,1068.7567013888888,600,268,261
652,48,604,881,719,2,dark,358.616,14.519,1068.7570023148148,599,275,268
644,60,584,977,781,2,dark,341.964,8.37,1068.7572453703704,541,290,277
649,77,572,1017,814,2,dark,338.621,8.838,1068.757511574074,522,240,239
645,65,580,401,330,2,dark,337.335,11.955,1068.7578472222222,397,96,95
627,65,562,586,472,2,dark,340.707,11.47,1068.7580787037036,436,160,154
601,52,549,212,190,2,dark,335.773,15.3,1068.7583564814815,541,54,52
638,56,582,586,477,2,dark,342.74,14.163,1068.758599537037,425,174,169
