tile_nsky,tile_nsky_goodfiber,tile_nsky_badfiber,tile_nlowp,tile_nverylowp,expid,tile_program,tile_ra,tile_dec,tile_days,tile_nsecondary,tile_nsecondary_lowpinit,tile_nsecondary_verylowpinit
618,86,532,541,435,116420,dark,18.379,6.194,234.08709490740742,427,100,95
541,88,453,299,259,116421,dark,26.779,1.081,234.1141550925926,577,67,66
541,88,453,299,259,116422,dark,26.779,1.081,234.1141550925926,577,67,66
587,93,494,373,316,116423,dark,32.758,4.482,234.14600694444445,601,82,76
566,110,456,241,205,116424,dark,35.54,2.663,234.1509375,593,52,49
593,93,500,473,384,116425,dark,40.444,6.18,234.16988425925925,432,104,100
575,55,520,247,217,116426,dark,48.823,0.501,234.1900925925926,381,51,50
588,61,527,235,195,116427,dark,52.328,-0.844,234.20700231481482,437,44,43
571,79,492,262,229,116428,dark,67.859,-1.628,234.22179398148148,450,56,52
551,64,487,247,219,116429,dark,71.912,-3.641,234.23591435185185,483,45,44
513,92,421,156,147,116430,dark,113.296,26.344,234.24905092592593,491,27,26
555,64,491,179,156,116431,dark,123.779,9.562,234.26980324074074,500,31,30
565,72,493,195,160,116432,dark,131.598,3.807,233.30265046296296,589,46,27
548,67,481,298,262,116433,dark,127.278,-1.145,234.29775462962962,435,78,73
566,76,490,421,343,116434,dark,132.095,-3.816,234.31251157407408,435,76,73
562,60,502,374,309,116435,dark,133.1,-7.0,234.32582175925927,357,80,77
595,69,526,413,317,116436,dark,136.215,-2.669,234.33975694444445,442,101,83
570,59,511,363,310,116437,dark,141.533,-5.878,234.35385416666668,357,65,62
603,83,520,261,223,116438,dark,146.2,-7.159,234.36888888888888,479,47,44
587,62,525,282,237,116439,dark,150.073,-6.799,234.38488425925925,430,64,53
586,80,506,148,138,116440,dark,153.407,-7.277,234.40114583333335,565,26,22
593,63,530,162,149,116441,dark,155.561,-4.716,234.41623842592594,545,32,31
589,54,535,160,141,116442,dark,160.351,-3.094,234.43158564814814,570,32,21
634,79,555,105,104,116443,dark,164.529,45.627,209.5125925925926,804,15,14
629,67,562,115,115,116444,dark,167.587,38.511,234.45733796296295,701,15,15
589,50,539,121,119,116445,dark,171.286,33.584,234.4699537037037,716,21,19
618,77,541,127,126,116446,dark,174.227,27.502,234.4838425925926,708,27,26
590,65,525,117,117,116447,dark,178.248,21.631,234.49784722222222,707,17,17
623,75,548,112,111,116448,dark,182.84,17.231,234.51244212962962,694,14,13
566,47,519,121,116,116449,dark,191.365,-7.419,233.53913194444445,743,22,17
566,47,519,112,109,116450,dark,190.133,-4.315,234.54105324074075,741,12,9
598,97,501,191,188,116451,bright,193.301,-7.333,233.55341435185184,383,110,107
594,86,508,127,127,116452,bright,196.683,-7.866,234.55993055555555,411,79,79
655,221,434,221,220,116532,bright,9.154,2.687,233.0779861111111,373,81,80
672,248,424,170,169,116533,bright,3.849,2.229,235.06226851851852,325,84,83
746,247,499,149,149,116534,bright,5.991,4.792,235.0720949074074,282,57,57
717,33,684,661,100,116535,m31,11.185,38.768,229.15332175925926,4146,561,0
717,33,684,661,100,116536,m31,11.185,38.768,229.15332175925926,4146,561,0
717,33,684,661,100,116537,m31,11.185,38.768,229.15332175925926,4146,561,0
640,101,539,314,258,116538,dark,28.192,23.505,235.12666666666667,549,57,54
613,87,526,718,589,116539,dark,31.159,8.888,235.13965277777777,446,143,138
587,93,494,373,316,116540,dark,32.758,4.482,234.14600694444445,601,82,76
507,68,439,174,152,116541,dark,36.74,-0.451,235.16393518518518,686,35,33
537,91,446,157,149,116542,dark,41.229,-4.096,235.17530092592594,711,29,29
576,86,490,324,275,116543,dark,45.434,1.09,235.18626157407408,472,77,72
599,82,517,251,219,116544,dark,49.416,-2.905,235.1993287037037,517,46,44
588,70,518,455,392,116545,dark,61.96,-6.279,235.21184027777778,434,96,92
678,231,447,179,159,116546,dark,74.57,-5.989,235.22465277777778,541,35,30
557,74,483,414,334,116547,dark,114.519,29.504,235.2367361111111,408,85,83
551,79,472,328,269,116548,dark,114.256,33.414,235.25034722222222,420,83,75
562,72,490,380,314,116549,dark,119.585,28.555,235.2618287037037,403,95,89
543,76,467,328,267,116550,dark,122.413,26.397,235.27278935185186,473,70,69
543,80,463,162,147,116551,dark,124.356,2.043,235.28376157407408,627,30,27
575,88,487,361,295,116552,dark,127.382,5.569,235.29578703703703,401,79,76
570,65,505,308,235,116553,dark,130.453,0.055,235.30666666666667,588,105,57
578,60,518,272,205,116554,dark,133.737,0.65,235.31877314814815,609,88,43
586,77,509,177,155,116555,dark,135.868,3.22,235.33049768518518,595,44,33
575,57,518,403,286,116556,dark,138.488,-0.224,235.34163194444446,621,136,50
596,62,534,343,286,116557,dark,142.325,-2.438,235.3527662037037,403,68,62
593,80,513,454,392,116558,dark,145.616,-3.017,235.36471064814816,455,81,79
599,76,523,294,252,116559,dark,148.909,-3.596,235.37733796296297,494,57,55
587,52,535,160,148,116560,dark,149.904,2.105,235.3890162037037,468,27,25
578,61,517,176,161,116561,dark,152.206,-4.161,235.39971064814816,606,31,29
742,191,551,67,67,116563,bright,159.302,12.042,235.4167361111111,332,64,64
805,245,560,79,79,116564,bright,166.825,16.837,201.54929398148147,424,79,79
575,54,521,161,151,116565,dark,162.402,-7.66,235.4250925925926,600,26,25
580,51,529,123,118,116566,dark,161.897,3.041,235.43891203703703,683,18,14
581,60,521,134,118,116567,dark,167.25,2.35,235.45157407407407,853,37,21
573,45,528,118,116,116568,dark,169.53,-5.672,235.46510416666666,789,19,18
637,65,572,131,129,116569,dark,174.111,-7.545,235.48025462962963,607,22,20
633,130,503,106,106,116570,dark,177.519,-8.067,235.49564814814815,675,8,8
566,47,519,112,109,116571,dark,190.133,-4.315,234.54105324074075,741,12,9
615,97,518,114,113,116572,dark,187.127,-8.035,235.52967592592591,602,15,14
615,97,518,114,113,116573,dark,187.127,-8.035,235.52967592592591,602,15,14
594,86,508,127,127,116574,bright,196.683,-7.866,234.55993055555555,411,79,79
691,241,450,417,417,116668,bright,14.154,-0.779,236.09534722222222,456,123,123
711,233,478,287,287,116669,bright,18.314,4.444,236.11263888888888,324,92,92
552,91,461,233,212,116670,dark,25.562,4.19,236.11835648148147,600,55,55
541,94,447,377,313,116671,dark,30.09,0.578,236.13369212962962,569,86,81
506,74,432,133,129,116672,dark,34.626,-3.035,236.1486574074074,814,23,20
601,92,509,450,372,116673,dark,39.358,9.389,236.16395833333334,479,112,112
616,108,508,226,197,116674,dark,44.879,4.949,236.1812962962963,573,46,45
596,71,525,172,156,116675,dark,52.372,-4.698,236.19557870370372,594,39,38
581,72,509,524,450,116676,dark,64.62,-8.323,236.20902777777778,456,126,126
566,61,505,364,321,116677,dark,68.435,-6.501,236.22635416666665,407,78,77
539,89,450,202,185,116678,dark,116.824,22.686,236.24434027777778,467,45,45
548,81,467,244,211,116679,dark,117.579,16.754,236.2614236111111,463,50,49
589,80,509,184,169,116680,dark,126.454,11.771,236.27793981481483,522,40,40
596,81,515,174,160,116681,dark,129.737,8.044,236.29550925925926,562,32,31
577,74,503,190,173,116682,dark,134.488,6.255,236.31601851851852,503,40,39
571,53,518,316,267,116683,dark,139.92,3.788,236.3361111111111,404,76,64
623,80,543,338,284,116684,dark,144.47,0.119,236.3547800925926,423,65,62
635,92,543,342,295,116685,dark,147.758,-0.456,236.3756712962963,511,67,66
578,61,517,176,161,116686,dark,152.206,-4.161,235.39971064814816,606,31,29
578,61,517,176,161,116687,dark,152.206,-4.161,235.39971064814816,606,31,29
612,62,550,151,138,116688,dark,160.164,7.579,236.42336805555556,602,23,21
576,56,520,121,121,116689,dark,165.208,5.288,236.44097222222223,693,22,22
576,56,520,121,121,116690,dark,165.208,5.288,236.44097222222223,693,22,22
565,54,511,118,116,116691,dark,176.254,-4.975,236.47046296296296,729,18,16
601,51,550,144,129,116692,dark,173.125,-3.212,236.48431712962963,598,24,15
574,48,526,109,108,116693,dark,179.693,-5.522,236.49898148148148,748,9,8
615,97,518,114,113,116694,dark,187.127,-8.035,235.52967592592591,602,15,14
569,46,523,113,110,116695,dark,185.653,-3.417,236.5208912037037,783,15,12
581,56,525,117,107,116696,dark,188.853,-1.231,236.53625,780,17,7
594,86,508,127,127,116697,bright,196.683,-7.866,234.55993055555555,411,79,79
634,101,533,177,177,116698,bright,198.779,-5.258,236.55717592592592,374,108,108
800,800,0,138,1,116774,undefined,106.74,56.1,-434.0,0,0,0
619,107,512,56,56,116848,bright,3.367,24.604,237.0561111111111,306,39,39
760,292,468,80,80,116852,bright,38.044,-13.142,207.23978009259258,401,78,78
618,77,541,477,412,116853,dark,50.182,-7.586,237.1777199074074,461,92,88
562,57,505,220,197,116854,dark,56.302,-6.139,237.1937037037037,411,48,47
558,58,500,267,236,116855,dark,70.94,-8.883,237.21153935185185,364,56,54
543,50,493,170,153,116856,dark,68.479,-11.213,237.2305324074074,445,24,22
558,80,478,261,228,116857,dark,117.91,35.678,237.23430555555555,367,58,56
564,65,499,166,150,116858,dark,118.916,19.851,237.24747685185184,678,31,30
597,68,529,407,350,116859,dark,125.52,15.151,237.26234953703704,476,90,85
585,74,511,152,147,116860,dark,126.076,20.461,237.2764351851852,606,30,29
601,74,527,307,264,116861,dark,129.361,13.642,237.2883912037037,431,72,67
624,84,540,196,176,116862,dark,131.534,17.818,237.30113425925927,484,31,28
610,77,533,224,207,116863,dark,133.965,9.631,237.3121759259259,525,42,41
605,88,517,164,152,116864,dark,137.561,7.615,237.3263773148148,471,31,26
625,74,551,179,170,116865,dark,139.539,10.324,237.33891203703703,562,35,33
586,62,524,132,132,116866,dark,143.237,5.502,237.35157407407408,610,25,25
598,74,524,286,249,116867,dark,146.613,2.679,237.36719907407408,498,58,53
614,77,537,196,171,116868,dark,150.823,5.497,237.38275462962963,526,38,34
589,71,518,266,231,116869,dark,155.23,2.039,237.40027777777777,415,60,57
615,61,554,147,136,116870,dark,158.094,10.188,237.41689814814814,474,20,19
597,65,532,151,137,116871,dark,162.14,10.286,237.42981481481482,530,29,22
602,61,541,119,119,116872,dark,165.547,9.647,237.44407407407408,697,19,19
610,66,544,118,117,116873,dark,169.415,4.964,237.45856481481482,668,18,17
594,51,543,122,120,116874,dark,174.77,8.121,237.47422453703703,821,24,22
557,50,507,127,123,116875,dark,177.271,3.524,237.48712962962964,786,28,24
555,36,519,114,102,116876,dark,179.878,0.253,237.5005787037037,908,14,2
573,71,502,74,74,116938,bright,17.735,29.217,238.0632175925926,266,40,40
610,88,522,101,101,116939,bright,20.817,31.23,238.0703125,320,59,59
588,101,487,170,159,116940,dark,16.885,31.382,238.07532407407408,631,51,48
618,99,519,404,332,116941,dark,23.304,26.281,238.08805555555554,536,89,88
587,71,516,125,124,116942,dark,25.52,29.739,238.10322916666667,824,25,24
631,107,524,143,142,116943,dark,26.93,26.641,238.11466435185184,703,35,35
623,94,529,412,346,116944,dark,33.396,11.431,223.16483796296296,395,97,93
651,123,528,246,217,116945,dark,36.954,13.934,238.14369212962964,562,65,64
643,159,484,226,200,116946,dark,41.63,12.324,238.1590625,378,40,39
588,93,495,306,261,116947,dark,45.843,-7.691,238.1737962962963,446,59,58
569,64,505,205,189,116948,dark,53.596,-9.0,238.18623842592592,433,43,43
571,62,509,401,345,116949,dark,58.551,-9.002,238.19895833333334,426,88,86
543,50,493,170,153,116950,dark,68.479,-11.213,237.2305324074074,445,24,22
605,114,491,212,201,116951,dark,66.776,-15.309,238.22484953703704,479,38,36
506,78,428,164,147,116952,dark,108.464,38.14,238.23710648148148,566,23,23
593,74,519,259,221,116953,dark,118.371,41.516,238.25074074074075,398,49,48
581,80,501,185,160,116954,dark,124.797,35.357,238.26769675925925,527,36,33
583,85,498,289,254,116955,dark,125.971,29.011,238.27938657407407,419,71,64
576,70,506,197,176,116956,dark,129.642,20.638,238.29111111111112,503,35,34
620,85,535,261,228,116957,dark,132.795,13.742,238.30105324074074,458,54,50
587,52,535,135,132,116958,dark,135.04,17.824,238.3108564814815,557,24,23
611,84,527,135,127,116959,dark,136.317,13.649,238.3207175925926,635,27,24
599,61,538,186,174,116960,dark,139.492,15.639,238.33086805555556,522,42,42
618,74,544,137,133,116961,dark,142.947,15.404,238.34163194444446,610,17,17
598,56,542,143,131,116962,dark,143.831,11.293,238.3538888888889,583,23,23
586,57,529,129,124,116963,dark,146.584,7.602,238.36428240740742,641,15,14
585,66,519,148,138,116964,dark,147.855,11.837,238.3761111111111,531,27,23
571,60,511,201,182,116965,dark,152.921,8.105,238.3877662037037,532,45,40
601,61,540,135,131,116966,dark,154.597,10.906,238.39994212962964,628,25,25
595,61,534,110,110,116967,dark,158.508,13.727,238.41164351851853,710,10,10
587,59,528,111,111,116968,dark,160.78,16.243,238.42320601851853,727,12,12
623,79,544,119,118,116969,dark,164.391,12.792,238.43384259259258,674,19,18
575,62,513,118,116,116970,dark,167.754,12.193,238.44521990740742,762,18,16
642,66,576,128,127,116971,dark,170.061,8.867,238.45675925925926,695,28,27
607,59,548,120,117,116972,dark,173.529,11.227,238.4687037037037,745,20,17
580,53,527,121,120,116973,dark,176.945,10.674,238.4802777777778,731,21,20
602,73,529,117,117,116974,dark,178.981,7.26,238.49192129629628,701,17,17
562,54,508,116,112,116975,dark,181.452,-2.691,238.50378472222224,832,18,14
582,59,523,119,112,116976,dark,183.622,-7.47,238.51710648148148,578,13,10
559,42,517,112,105,116977,dark,192.228,-1.714,238.53166666666667,829,12,5
555,42,513,123,121,116978,dark,194.842,-6.279,238.5460185185185,710,16,14
634,101,533,177,177,116979,bright,198.779,-5.258,236.55717592592592,374,108,108
639,107,532,173,173,116980,bright,200.015,-8.37,238.55850694444445,369,111,111
744,221,523,330,330,117235,bright,49.546,-0.056,239.06229166666665,327,109,109
496,53,443,44,44,117236,bright,94.313,65.783,239.0634259259259,189,12,12
523,31,492,53,53,117237,bright,96.979,62.745,239.06951388888888,172,14,14
595,150,445,160,154,117238,dark,94.313,65.783,239.08405092592594,776,39,36
470,53,417,20,20,117239,bright,96.833,59.408,239.1042361111111,214,9,9
747,303,444,192,192,117260,bright,50.153,-17.513,239.16697916666666,348,91,91
491,44,447,21,21,117261,bright,99.588,55.536,239.1758912037037,216,7,7
491,44,447,21,21,117262,bright,99.588,55.536,239.1758912037037,216,7,7
500,39,461,37,37,117263,bright,98.957,68.832,239.19577546296296,225,12,12
530,116,414,119,118,117264,dark,96.833,59.408,239.20310185185184,876,19,18
565,76,489,257,228,117265,dark,112.713,45.033,239.21157407407406,501,67,62
675,8,667,4270,4270,117266,backup,89.58,39.554,239.2199537037037,0,0,0
674,10,664,4268,4268,117267,backup,92.91,37.468,239.2353125,0,0,0
687,8,679,4270,4270,117268,backup,96.055,35.287,239.24420138888888,0,0,0
579,54,525,38,38,117269,bright,115.16,51.595,217.25297453703703,313,37,37
689,8,681,4270,4270,117270,backup,96.916,38.553,239.2635185185185,0,0,0
761,74,687,4207,4207,117271,backup,106.468,77.528,219.34337962962962,0,0,0
682,10,672,4268,4268,117272,backup,97.427,26.564,239.28208333333333,0,0,0
560,54,506,43,43,117273,bright,73.256,-8.358,142.5126736111111,293,26,26
763,211,552,204,204,117287,bright,138.576,39.803,239.33039351851852,349,64,64
639,86,553,124,123,117288,dark,142.911,39.637,239.3380324074074,674,19,18
649,88,561,143,141,117289,dark,147.821,38.728,239.35650462962963,646,25,24
649,88,561,143,141,117290,dark,147.821,38.728,239.35650462962963,646,25,24
921,362,559,117,117,117292,bright,151.113,43.128,239.38011574074073,363,83,83
816,264,552,45,45,117293,bright,154.836,41.003,239.38783564814815,348,45,45
593,58,535,167,152,117294,dark,156.31,37.793,239.39424768518518,566,36,32
593,58,535,167,152,117295,dark,156.31,37.793,239.39424768518518,566,36,32
648,85,563,113,113,117296,dark,162.194,38.711,239.4192824074074,636,13,13
611,79,532,154,147,117297,dark,166.348,42.199,239.43851851851852,602,30,29
621,74,547,127,125,117298,dark,171.852,38.49,239.45806712962963,749,28,26
646,89,557,123,119,117299,dark,175.948,37.629,239.47484953703704,689,24,20
591,53,538,115,115,117300,dark,180.282,35.581,239.48928240740742,699,15,15
618,66,552,118,115,117301,dark,184.082,37.493,239.50439814814814,710,19,16
623,67,556,152,141,117302,dark,188.686,34.97,239.51732638888888,606,24,22
625,63,562,149,137,117303,dark,190.159,38.212,239.52844907407408,613,26,24
609,70,539,139,132,117304,dark,193.189,33.444,239.54086805555556,686,23,22
801,247,554,273,273,117305,bright,198.953,33.684,239.55317129629628,414,111,111
846,286,560,70,70,117306,bright,201.087,36.529,239.5586574074074,358,60,60
600,80,520,103,103,117457,bright,65.592,-3.581,240.1733101851852,303,45,45
641,108,533,73,72,117458,bright,64.396,-0.465,240.18905092592593,314,40,39
665,148,517,287,287,117459,bright,61.96,-6.279,240.20225694444446,355,104,104
565,76,489,257,228,117460,dark,112.713,45.033,239.21157407407406,501,67,62
530,116,414,119,118,117461,dark,96.833,59.408,239.20310185185184,876,19,18
634,91,543,351,299,117462,dark,122.404,43.162,240.25189814814814,386,60,57
570,68,502,216,194,117463,dark,126.392,23.952,240.26886574074075,412,47,45
570,68,502,216,194,117464,dark,126.392,23.952,240.26886574074075,412,47,45
668,9,659,4273,4273,117465,backup,108.325,5.625,207.3579861111111,0,0,0
687,8,679,4273,4273,117466,backup,123.517,-13.39,219.37788194444445,0,0,0
662,8,654,4273,4273,117467,backup,114.663,-5.167,217.36581018518518,0,0,0
694,13,681,4269,4269,117468,backup,132.553,-13.441,207.45207175925927,0,0,0
885,342,543,75,75,117489,bright,160.482,64.857,197.54083333333332,300,75,75
843,277,566,71,71,117490,bright,158.142,55.96,240.40233796296297,355,70,70
496,53,443,44,44,117637,bright,94.313,65.783,241.0962037037037,189,12,12
496,53,443,44,44,117638,bright,94.313,65.783,241.0962037037037,189,12,12
470,53,417,20,20,117639,bright,96.833,59.408,241.1245023148148,214,9,9
527,38,489,20,20,117640,bright,104.75,58.08,241.13666666666666,276,16,16
595,150,445,160,154,117641,dark,94.313,65.783,239.08405092592594,776,39,36
595,150,445,160,154,117642,dark,94.313,65.783,239.08405092592594,776,39,36
595,150,445,160,154,117643,dark,94.313,65.783,239.08405092592594,776,39,36
595,150,445,160,154,117644,dark,94.313,65.783,239.08405092592594,776,39,36
488,32,456,66,66,117659,bright,111.634,35.963,216.30761574074074,187,30,30
682,10,672,4268,4268,117660,backup,97.427,26.564,239.28208333333333,0,0,0
485,41,444,22,22,117661,bright,125.91,2.887,241.26847222222221,314,12,12
485,41,444,22,22,117662,bright,125.91,2.887,241.26847222222221,314,12,12
724,193,531,54,54,117663,bright,136.967,32.352,163.52907407407406,320,52,52
535,45,490,40,40,117664,bright,133.004,-1.081,218.34663194444445,422,26,26
574,50,524,73,73,117665,bright,137.004,-3.355,241.3245601851852,284,45,45
649,88,561,143,141,117666,dark,147.821,38.728,239.35650462962963,646,25,24
603,56,547,122,119,117667,dark,144.588,34.824,241.34266203703703,637,18,17
583,77,506,151,144,117668,dark,146.895,15.367,241.35537037037037,608,33,31
622,85,537,205,179,117669,dark,150.303,14.804,241.37126157407408,529,40,39
596,57,539,178,162,117670,dark,153.683,14.151,241.38503472222223,476,37,35
596,58,538,123,122,117671,dark,157.361,16.876,241.3978125,637,24,24
604,67,537,116,115,117672,dark,159.298,19.662,241.40905092592592,717,18,17
607,64,543,113,110,117673,dark,162.763,18.993,241.42037037037036,702,13,10
616,61,555,118,114,117674,dark,166.476,15.451,241.43336805555555,704,19,15
581,45,536,112,108,117675,dark,169.948,14.759,241.44510416666665,679,13,9
574,45,529,115,115,117676,dark,173.708,15.79,241.45729166666666,688,16,16
566,44,522,119,115,117677,dark,177.124,15.228,241.4712152777778,717,20,16
588,57,531,112,110,117678,dark,181.155,9.825,241.48695601851853,681,13,11
561,56,505,123,111,117679,dark,184.458,0.937,241.50140046296298,920,23,11
561,56,505,123,111,117680,dark,184.458,0.937,241.50140046296298,920,23,11
555,42,513,123,121,117681,dark,194.842,-6.279,238.5460185185185,710,16,14
566,51,515,115,115,117682,dark,198.802,-8.053,241.5465162037037,765,11,11
639,107,532,173,173,117683,bright,200.015,-8.37,238.55850694444445,369,111,111
846,286,560,70,70,117684,bright,201.087,36.529,239.5586574074074,358,60,60
572,48,524,24,24,117827,bright,341.733,21.674,186.11478009259258,250,23,23
572,48,524,24,24,117828,bright,341.733,21.674,186.11478009259258,250,23,23
572,48,524,24,24,117829,bright,341.733,21.674,186.11478009259258,250,23,23
705,20,685,4258,4258,117830,backup,47.971,68.905,242.10743055555557,0,0,0
738,233,505,137,137,118039,bright,1.653,-9.562,243.06782407407408,361,83,83
704,18,686,4263,4263,118040,backup,31.459,76.332,214.12619212962963,0,0,0
691,15,676,4263,4263,118041,backup,44.938,75.594,243.08902777777777,0,0,0
705,20,685,4258,4258,118042,backup,47.971,68.905,243.09814814814814,0,0,0
693,8,685,4270,4270,118148,backup,56.337,74.067,243.15677083333333,0,0,0
690,9,681,4269,4269,118149,backup,73.133,69.708,243.1715162037037,0,0,0
684,10,674,4268,4268,118150,backup,75.939,61.599,243.1719212962963,0,0,0
692,16,676,4262,4262,118151,backup,58.806,80.722,243.16361111111112,0,0,0
762,73,689,4205,4205,118172,backup,104.629,80.848,219.3550462962963,0,0,0
726,34,692,4241,4241,118173,backup,95.325,75.415,243.1620949074074,0,0,0
662,8,654,4273,4273,118174,backup,114.663,-5.167,217.36581018518518,0,0,0
679,11,668,4270,4270,118175,backup,114.608,-1.539,217.37469907407407,0,0,0
687,8,679,4273,4273,118176,backup,123.517,-13.39,219.37788194444445,0,0,0
662,10,652,4271,4271,118177,backup,111.379,-0.085,217.3566550925926,0,0,0
676,10,666,4268,4268,118178,backup,121.909,-10.447,243.3187037037037,0,0,0
694,13,681,4269,4269,118179,backup,132.553,-13.441,207.45207175925927,0,0,0
672,9,663,4272,4272,118180,backup,128.747,-24.436,221.3710763888889,0,0,0
657,130,527,199,199,118181,bright,146.287,-2.19,243.34560185185185,306,99,99
657,130,527,199,199,118182,bright,146.287,-2.19,243.34560185185185,306,99,99
788,99,689,4143,4143,118184,backup,148.41,-13.555,207.47822916666667,0,0,0
909,217,692,4064,4064,118185,backup,158.666,-14.602,218.4991435185185,0,0,0
885,195,690,4083,4083,118186,backup,155.248,-14.179,243.3997222222222,0,0,0
1156,468,688,3814,3814,118187,backup,164.948,-6.643,208.54527777777778,0,0,0
1040,348,692,3933,3933,118188,backup,167.603,-12.842,218.51732638888888,0,0,0
1058,365,693,3916,3916,118189,backup,171.008,-13.207,218.52625,0,0,0
1052,358,694,3923,3923,118190,backup,174.575,-13.541,218.53508101851853,0,0,0
1105,414,691,3855,3855,118191,backup,176.725,-10.888,218.54400462962963,0,0,0
1105,411,694,3847,3847,118192,backup,169.694,-10.122,243.45208333333332,0,0,0
1067,370,697,3897,3897,118193,backup,173.065,-10.545,243.46078703703705,0,0,0
1031,339,692,3939,3939,118194,backup,177.982,-13.992,243.46947916666667,0,0,0
1118,423,695,3855,3855,118195,backup,180.147,-11.407,243.4782060185185,0,0,0
1040,344,696,3934,3934,118196,backup,181.383,-14.52,243.48686342592592,0,0,0
1078,384,694,3894,3894,118197,backup,183.587,-11.952,243.49552083333333,0,0,0
596,101,495,185,185,118198,bright,189.852,-6.794,243.50412037037037,359,105,105
618,104,514,153,152,118199,bright,195.443,-4.764,243.52167824074073,428,91,90
618,104,514,153,152,118200,bright,195.443,-4.764,243.52167824074073,428,91,90
618,104,514,153,152,118201,bright,195.443,-4.764,243.52167824074073,428,91,90
733,280,453,301,299,118312,bright,11.635,-2.461,244.06961805555557,468,111,109
704,18,686,4263,4263,118313,backup,31.459,76.332,214.12619212962963,0,0,0
685,9,676,4269,4269,118314,backup,46.718,72.223,244.0936111111111,0,0,0
691,15,676,4263,4263,118315,backup,44.938,75.594,243.08902777777777,0,0,0
683,8,675,4270,4270,118316,backup,56.108,70.717,244.11136574074075,0,0,0
693,8,685,4270,4270,118317,backup,56.337,74.067,243.15677083333333,0,0,0
743,296,447,337,337,118318,bright,20.908,-15.675,244.12905092592592,370,118,118
743,296,447,337,337,118319,bright,20.908,-15.675,244.12905092592592,370,118,118
693,8,685,4270,4270,118320,backup,56.337,74.067,243.15677083333333,0,0,0
692,16,676,4262,4262,118321,backup,58.806,80.722,243.96002314814814,0,0,0
714,25,689,4253,4253,118322,backup,63.432,84.005,243.96063657407407,0,0,0
