tile_nsky,tile_nsky_goodfiber,tile_nsky_badfiber,tile_nlowp,tile_nverylowp,expid,tile_program,tile_ra,tile_dec,tile_days,tile_nsecondary,tile_nsecondary_lowpinit,tile_nsecondary_verylowpinit
800,800,0,174,4,71610,undefined,125.0,32.375,-434.0,0,0,0
800,800,0,174,4,71611,undefined,125.0,32.375,-434.0,0,0,0
800,800,0,142,6,71612,undefined,135.0,83.0,-434.0,0,0,0
800,800,0,142,6,71613,undefined,135.0,83.0,-434.0,0,0,0
800,800,0,142,6,71614,undefined,135.0,83.0,-434.0,0,0,0
800,800,0,112,5,71615,undefined,162.0,83.0,-434.0,0,0,0
800,800,0,112,5,71616,undefined,162.0,83.0,-434.0,0,0,0
800,800,0,112,5,71617,undefined,162.0,83.0,-434.0,0,0,0
800,800,0,122,1,71618,undefined,155.0,32.375,-434.0,0,0,0
800,800,0,122,1,71619,undefined,155.0,32.375,-434.0,0,0,0
800,800,0,120,1,71620,undefined,159.0,32.375,-434.0,0,0,0
800,800,0,120,1,71621,undefined,159.0,32.375,-434.0,0,0,0
800,800,0,174,0,71622,undefined,192.9,27.1,-434.0,0,0,0
800,800,0,174,0,71624,undefined,192.9,27.1,-434.0,0,0,0
800,800,0,174,0,71625,undefined,192.9,27.1,-434.0,0,0,0
800,800,0,174,0,71628,undefined,192.9,27.1,-434.0,0,0,0
800,800,0,174,0,71629,undefined,192.9,27.1,-434.0,0,0,0
811,811,0,1179,17,71708,undefined,23.4,25.6,-434.0,0,0,0
811,811,0,1179,17,71719,undefined,23.4,25.6,-434.0,0,0,0
963,963,0,170,170,71721,undefined,10.17,41.38,-434.0,0,0,0
963,963,0,170,170,71722,undefined,10.17,41.38,-434.0,0,0,0
963,963,0,170,170,71723,undefined,10.17,41.38,-434.0,0,0,0
800,800,0,148,4,71724,undefined,38.0,-2.8,-434.0,0,0,0
800,800,0,148,4,71725,undefined,38.0,-2.8,-434.0,0,0,0
935,935,0,1060,20,71726,undefined,38.5,0.5,-434.0,0,0,0
935,935,0,1060,20,71727,undefined,38.5,0.5,-434.0,0,0,0
800,800,0,960,123,71728,undefined,72.5,-1.1,-434.0,0,0,0
800,800,0,960,123,71729,undefined,72.5,-1.1,-434.0,0,0,0
864,864,0,868,27,71730,undefined,36.0,-1.5,-434.0,0,0,0
800,800,0,344,43,71732,undefined,102.5,39.0,-434.0,0,0,0
800,800,0,344,43,71733,undefined,102.5,39.0,-434.0,0,0,0
800,800,0,344,43,71734,undefined,102.5,39.0,-434.0,0,0,0
800,800,0,125,3,71737,undefined,111.0,44.8,-434.0,0,0,0
800,800,0,125,3,71738,undefined,111.0,44.8,-434.0,0,0,0
800,800,0,372,43,71739,undefined,104.5,36.0,-434.0,0,0,0
800,800,0,372,43,71740,undefined,104.5,36.0,-434.0,0,0,0
800,800,0,388,35,71741,undefined,116.0,15.5,-434.0,0,0,0
800,800,0,388,35,71742,undefined,116.0,15.5,-434.0,0,0,0
800,800,0,385,38,71743,undefined,114.5,18.4,-434.0,0,0,0
800,800,0,385,38,71744,undefined,114.5,18.4,-434.0,0,0,0
800,800,0,1136,104,71745,undefined,130.4,-7.0,-434.0,0,0,0
800,800,0,153,5,71747,undefined,131.0,32.375,-434.0,0,0,0
996,996,0,818,4,71749,undefined,152.54,40.3004,-434.0,0,0,0
996,996,0,818,4,71750,undefined,152.54,40.3004,-434.0,0,0,0
914,914,0,768,1,71753,undefined,155.0,32.375,-434.0,0,0,0
914,914,0,768,1,71754,undefined,155.0,32.375,-434.0,0,0,0
800,800,0,948,3,71757,undefined,155.0,83.0,-434.0,0,0,0
800,800,0,120,1,71759,undefined,159.0,32.375,-434.0,0,0,0
800,800,0,120,1,71760,undefined,159.0,32.375,-434.0,0,0,0
800,800,0,120,1,71761,undefined,159.0,32.375,-434.0,0,0,0
955,955,0,794,20,71762,undefined,192.859,27.128,-434.0,0,0,0
955,955,0,794,20,71763,undefined,192.859,27.128,-434.0,0,0,0
955,955,0,794,20,71764,undefined,192.859,27.128,-434.0,0,0,0
955,955,0,794,20,71765,undefined,192.859,27.128,-434.0,0,0,0
800,800,0,179,12,71859,undefined,30.0,28.2,-434.0,0,0,0
800,800,0,148,4,71870,undefined,38.0,-2.8,-434.0,0,0,0
800,800,0,148,4,71874,undefined,38.0,-2.8,-434.0,0,0,0
800,800,0,344,43,71876,undefined,102.5,39.0,-434.0,0,0,0
800,800,0,344,43,71877,undefined,102.5,39.0,-434.0,0,0,0
800,800,0,344,43,71878,undefined,102.5,39.0,-434.0,0,0,0
800,800,0,372,43,71879,undefined,104.5,36.0,-434.0,0,0,0
800,800,0,372,43,71880,undefined,104.5,36.0,-434.0,0,0,0
800,800,0,125,3,71881,undefined,111.0,44.8,-434.0,0,0,0
800,800,0,125,3,71882,undefined,111.0,44.8,-434.0,0,0,0
800,800,0,385,38,71883,undefined,114.5,18.4,-434.0,0,0,0
800,800,0,385,38,71884,undefined,114.5,18.4,-434.0,0,0,0
800,800,0,388,35,71885,undefined,116.0,15.5,-434.0,0,0,0
800,800,0,388,35,71886,undefined,116.0,15.5,-434.0,0,0,0
800,800,0,129,2,71887,undefined,120.0,34.0,-434.0,0,0,0
800,800,0,129,2,71888,undefined,120.0,34.0,-434.0,0,0,0
800,800,0,187,15,71889,undefined,130.7,22.3,-434.0,0,0,0
800,800,0,187,15,71890,undefined,130.7,22.3,-434.0,0,0,0
800,800,0,145,3,71891,undefined,135.0,32.375,-434.0,0,0,0
800,800,0,145,3,71892,undefined,135.0,32.375,-434.0,0,0,0
921,921,0,762,4,71893,undefined,156.064,43.3178,-434.0,0,0,0
921,921,0,762,4,71894,undefined,156.064,43.3178,-434.0,0,0,0
800,800,0,948,3,71895,undefined,155.0,83.0,-434.0,0,0,0
800,800,0,948,3,71896,undefined,155.0,83.0,-434.0,0,0,0
800,800,0,122,1,71897,undefined,155.0,32.375,-434.0,0,0,0
800,800,0,122,1,71898,undefined,155.0,32.375,-434.0,0,0,0
800,800,0,120,1,71899,undefined,159.0,32.375,-434.0,0,0,0
800,800,0,148,4,72350,undefined,38.0,-2.8,-434.0,0,0,0
800,800,0,400,16,72370,undefined,87.0,-23.2,-434.0,0,0,0
800,800,0,400,16,72381,undefined,87.0,-23.2,-434.0,0,0,0
963,963,0,170,170,72487,undefined,10.17,41.38,-434.0,0,0,0
963,963,0,170,170,72498,undefined,10.17,41.38,-434.0,0,0,0
963,963,0,170,170,72499,undefined,10.17,41.38,-434.0,0,0,0
963,963,0,170,170,72500,undefined,10.17,41.38,-434.0,0,0,0
800,800,0,400,16,72501,undefined,87.0,-23.2,-434.0,0,0,0
800,800,0,400,16,72502,undefined,87.0,-23.2,-434.0,0,0,0
800,800,0,400,16,72503,undefined,87.0,-23.2,-434.0,0,0,0
800,800,0,344,43,72504,undefined,102.5,39.0,-434.0,0,0,0
800,800,0,344,43,72505,undefined,102.5,39.0,-434.0,0,0,0
800,800,0,125,3,72506,undefined,111.0,44.8,-434.0,0,0,0
800,800,0,125,3,72507,undefined,111.0,44.8,-434.0,0,0,0
800,800,0,388,35,72508,undefined,116.0,15.5,-434.0,0,0,0
800,800,0,388,35,72509,undefined,116.0,15.5,-434.0,0,0,0
800,800,0,129,2,72510,undefined,120.0,34.0,-434.0,0,0,0
800,800,0,129,2,72511,undefined,120.0,34.0,-434.0,0,0,0
800,800,0,187,15,72512,undefined,130.7,22.3,-434.0,0,0,0
800,800,0,187,15,72513,undefined,130.7,22.3,-434.0,0,0,0
800,800,0,145,3,72514,undefined,135.0,32.375,-434.0,0,0,0
800,800,0,145,3,72515,undefined,135.0,32.375,-434.0,0,0,0
996,996,0,818,4,72516,undefined,152.54,40.3004,-434.0,0,0,0
996,996,0,818,4,72517,undefined,152.54,40.3004,-434.0,0,0,0
800,800,0,122,1,72518,undefined,155.0,32.375,-434.0,0,0,0
800,800,0,122,1,72519,undefined,155.0,32.375,-434.0,0,0,0
800,800,0,948,3,72520,undefined,155.0,83.0,-434.0,0,0,0
800,800,0,120,1,72522,undefined,159.0,32.375,-434.0,0,0,0
800,800,0,120,1,72525,undefined,159.0,32.375,-434.0,0,0,0
800,800,0,120,1,72526,undefined,159.0,32.375,-434.0,0,0,0
800,800,0,120,1,72527,undefined,159.0,32.375,-434.0,0,0,0
1003,1003,0,815,3,72528,undefined,168.382,50.4622,-434.0,0,0,0
1003,1003,0,815,3,72529,undefined,168.382,50.4622,-434.0,0,0,0
800,800,0,910,27,72530,undefined,180.0,-0.5,-434.0,0,0,0
800,800,0,910,27,72531,undefined,180.0,-0.5,-434.0,0,0,0
800,800,0,935,33,72532,undefined,184.0,-0.5,-434.0,0,0,0
800,800,0,935,33,72533,undefined,184.0,-0.5,-434.0,0,0,0
800,800,0,174,0,72534,undefined,192.9,27.1,-434.0,0,0,0
800,800,0,174,0,72535,undefined,192.9,27.1,-434.0,0,0,0
814,814,0,903,25,72536,undefined,198.0,7.0,-434.0,0,0,0
814,814,0,903,25,72537,undefined,198.0,7.0,-434.0,0,0,0
811,811,0,1179,17,72647,undefined,23.4,25.6,-434.0,0,0,0
811,811,0,1179,17,72648,undefined,23.4,25.6,-434.0,0,0,0
811,811,0,1179,17,72666,undefined,23.4,25.6,-434.0,0,0,0
800,800,0,349,40,72668,undefined,98.5,44.5,-434.0,0,0,0
800,800,0,349,40,72670,undefined,98.5,44.5,-434.0,0,0,0
800,800,0,349,40,72671,undefined,98.5,44.5,-434.0,0,0,0
800,800,0,149,9,72673,undefined,111.0,41.5,-434.0,0,0,0
800,800,0,149,9,72674,undefined,111.0,41.5,-434.0,0,0,0
800,800,0,149,9,72675,undefined,111.0,41.5,-434.0,0,0,0
800,800,0,149,9,72676,undefined,111.0,41.5,-434.0,0,0,0
800,800,0,400,23,72677,undefined,85.5,-20.2,-434.0,0,0,0
800,800,0,400,23,72678,undefined,85.5,-20.2,-434.0,0,0,0
800,800,0,960,123,72679,undefined,72.5,-1.1,-434.0,0,0,0
800,800,0,960,123,72680,undefined,72.5,-1.1,-434.0,0,0,0
800,800,0,344,43,72681,undefined,102.5,39.0,-434.0,0,0,0
800,800,0,344,43,72682,undefined,102.5,39.0,-434.0,0,0,0
800,800,0,400,16,72683,undefined,87.0,-23.2,-434.0,0,0,0
800,800,0,400,16,72684,undefined,87.0,-23.2,-434.0,0,0,0
800,800,0,400,16,72685,undefined,87.0,-23.2,-434.0,0,0,0
800,800,0,385,38,72686,undefined,114.5,18.4,-434.0,0,0,0
800,800,0,385,38,72687,undefined,114.5,18.4,-434.0,0,0,0
800,800,0,129,2,72688,undefined,120.0,34.0,-434.0,0,0,0
800,800,0,129,2,72689,undefined,120.0,34.0,-434.0,0,0,0
800,800,0,187,15,72690,undefined,130.7,22.3,-434.0,0,0,0
800,800,0,187,15,72691,undefined,130.7,22.3,-434.0,0,0,0
800,800,0,145,3,72692,undefined,135.0,32.375,-434.0,0,0,0
800,800,0,145,3,72693,undefined,135.0,32.375,-434.0,0,0,0
800,800,0,922,6,72694,undefined,135.0,83.0,-434.0,0,0,0
800,800,0,922,6,72695,undefined,135.0,83.0,-434.0,0,0,0
865,865,0,912,5,72696,undefined,145.0,32.375,-434.0,0,0,0
865,865,0,912,5,72697,undefined,145.0,32.375,-434.0,0,0,0
865,865,0,912,5,72699,undefined,145.0,32.375,-434.0,0,0,0
800,800,0,120,1,72700,undefined,159.0,32.375,-434.0,0,0,0
800,800,0,120,1,72701,undefined,159.0,32.375,-434.0,0,0,0
800,800,0,112,5,72702,undefined,162.0,83.0,-434.0,0,0,0
800,800,0,112,5,72703,undefined,162.0,83.0,-434.0,0,0,0
800,800,0,112,5,72705,undefined,162.0,83.0,-434.0,0,0,0
800,800,0,112,5,72706,undefined,162.0,83.0,-434.0,0,0,0
857,857,0,1131,23,72707,undefined,176.0,-0.5,-434.0,0,0,0
857,857,0,1131,23,72708,undefined,176.0,-0.5,-434.0,0,0,0
800,800,0,174,0,72709,undefined,192.9,27.1,-434.0,0,0,0
800,800,0,1180,36,72710,undefined,204.0,3.0,-434.0,0,0,0
800,800,0,1180,36,72712,undefined,204.0,3.0,-434.0,0,0,0
800,800,0,1180,36,72713,undefined,204.0,3.0,-434.0,0,0,0
800,800,0,162,3,72714,undefined,213.0,51.45,-434.0,0,0,0
800,800,0,162,3,72715,undefined,213.0,51.45,-434.0,0,0,0
814,814,0,903,25,72716,undefined,198.0,7.0,-434.0,0,0,0
800,800,0,138,1,72718,undefined,106.74,56.1,-434.0,0,0,0
800,800,0,138,1,72722,undefined,106.74,56.1,-434.0,0,0,0
800,800,0,138,1,72723,undefined,106.74,56.1,-434.0,0,0,0
800,800,0,138,1,72724,undefined,106.74,56.1,-434.0,0,0,0
800,800,0,138,1,72725,undefined,106.74,56.1,-434.0,0,0,0
800,800,0,138,1,72727,undefined,106.74,56.1,-434.0,0,0,0
800,800,0,123,2,73677,undefined,36.448,-4.601,-434.0,0,0,0
800,800,0,123,2,73702,undefined,36.448,-4.601,-434.0,0,0,0
800,800,0,123,2,73704,undefined,36.448,-4.601,-434.0,0,0,0
800,800,0,123,2,73705,undefined,36.448,-4.601,-434.0,0,0,0
800,800,0,4191,4191,73706,undefined,98.0063,-4.8356,-115.0,0,0,0
800,800,0,4191,4191,73716,undefined,98.0063,-4.8356,-115.0,0,0,0
800,800,0,4191,4191,73717,undefined,98.0063,-4.8356,-115.0,0,0,0
800,800,0,4191,4191,73720,undefined,98.0063,-4.8356,-115.0,0,0,0
800,800,0,4191,4191,73721,undefined,98.0063,-4.8356,-115.0,0,0,0
935,935,0,1060,20,73722,undefined,38.5,0.5,-434.0,0,0,0
935,935,0,1060,20,73723,undefined,38.5,0.5,-434.0,0,0,0
800,800,0,1056,51,73724,undefined,38.0,27.0,-434.0,0,0,0
800,800,0,1056,51,73725,undefined,38.0,27.0,-434.0,0,0,0
800,800,0,1056,51,73726,undefined,38.0,27.0,-434.0,0,0,0
800,800,0,4191,4191,73727,undefined,98.0063,-4.8356,-115.0,0,0,0
800,800,0,4191,4191,73728,undefined,98.0063,-4.8356,-115.0,0,0,0
1900,1900,0,2888,9,73729,undefined,130.1166,19.4692,-115.0,0,0,0
1900,1900,0,2888,9,73730,undefined,130.1166,19.4692,-115.0,0,0,0
1876,1876,0,2528,0,73731,undefined,132.87,63.73,-115.0,0,0,0
1876,1876,0,2528,0,73732,undefined,132.87,63.73,-115.0,0,0,0
921,921,0,762,4,73734,undefined,156.064,43.3178,-434.0,0,0,0
921,921,0,762,4,73735,undefined,156.064,43.3178,-434.0,0,0,0
800,800,0,1180,36,73736,undefined,204.0,3.0,-434.0,0,0,0
800,800,0,1180,36,73755,undefined,204.0,3.0,-434.0,0,0,0
800,800,0,1180,36,73756,undefined,204.0,3.0,-434.0,0,0,0
800,800,0,1180,36,73757,undefined,204.0,3.0,-434.0,0,0,0
1088,1088,0,868,4,73759,undefined,163.736,47.858,-434.0,0,0,0
1088,1088,0,868,4,73769,undefined,163.736,47.858,-434.0,0,0,0
1088,1088,0,868,4,73770,undefined,163.736,47.858,-434.0,0,0,0
1088,1088,0,868,4,73771,undefined,163.736,47.858,-434.0,0,0,0
1088,1088,0,868,4,73772,undefined,163.736,47.858,-434.0,0,0,0
800,800,0,1247,43,73773,undefined,132.7,9.93,-434.0,0,0,0
800,800,0,1247,43,73774,undefined,132.7,9.93,-434.0,0,0,0
800,800,0,1247,43,73775,undefined,132.7,9.93,-434.0,0,0,0
800,800,0,1247,43,73776,undefined,132.7,9.93,-434.0,0,0,0
800,800,0,123,2,73857,undefined,36.448,-4.601,-434.0,0,0,0
800,800,0,123,2,73867,undefined,36.448,-4.601,-434.0,0,0,0
800,800,0,123,2,73869,undefined,36.448,-4.601,-434.0,0,0,0
800,800,0,123,2,73870,undefined,36.448,-4.601,-434.0,0,0,0
800,800,0,123,2,73871,undefined,36.448,-4.601,-434.0,0,0,0
800,800,0,123,2,73872,undefined,36.448,-4.601,-434.0,0,0,0
800,800,0,123,2,73876,undefined,36.448,-4.601,-434.0,0,0,0
800,800,0,123,2,73877,undefined,36.448,-4.601,-434.0,0,0,0
800,800,0,4191,4191,73880,undefined,98.0063,-4.8356,-115.0,0,0,0
800,800,0,4191,4191,73881,undefined,98.0063,-4.8356,-115.0,0,0,0
800,800,0,4191,4191,73882,undefined,98.0063,-4.8356,-115.0,0,0,0
800,800,0,4191,4191,73883,undefined,98.0063,-4.8356,-115.0,0,0,0
800,800,0,960,123,73887,undefined,72.5,-1.1,-434.0,0,0,0
800,800,0,960,123,73901,undefined,72.5,-1.1,-434.0,0,0,0
800,800,0,960,123,73902,undefined,72.5,-1.1,-434.0,0,0,0
800,800,0,960,123,73903,undefined,72.5,-1.1,-434.0,0,0,0
800,800,0,960,123,73904,undefined,72.5,-1.1,-434.0,0,0,0
914,914,0,768,1,73906,undefined,155.0,32.375,-434.0,0,0,0
914,914,0,768,1,73916,undefined,155.0,32.375,-434.0,0,0,0
