tile_nsky,tile_nsky_goodfiber,tile_nsky_badfiber,tile_nlowp,tile_nverylowp,expid,tile_program,tile_ra,tile_dec,tile_days,tile_nsecondary,tile_nsecondary_lowpinit,tile_nsecondary_verylowpinit
820,307,513,85,85,161981,bright,50.093,-14.87,546.3889467592593,334,71,71
796,287,509,112,112,161983,bright,44.948,-6.764,547.3424768518519,318,76,76
796,287,509,112,112,161984,bright,44.948,-6.764,547.3424768518519,318,76,76
803,112,691,4169,4169,161985,backup,79.777,-24.379,219.2563888888889,0,0,0
784,36,748,4186,4186,161986,backup,83.255,-23.286,601.2504166666666,0,0,0
757,15,742,4206,4206,161987,backup,89.496,-24.212,601.2596990740741,0,0,0
643,87,556,602,599,161988,bright,127.123,74.074,573.3522685185185,388,239,237
685,120,565,553,553,161989,bright,134.458,70.687,601.2743634259259,313,202,202
769,199,570,701,701,161990,bright,139.627,67.809,601.2892013888888,354,196,196
785,185,600,66,64,161991,bright,140.521,62.938,601.3057175925926,330,58,56
789,198,591,155,154,161992,bright,140.571,20.403,601.3168171296296,393,99,98
731,157,574,49,49,161993,bright,141.247,10.347,546.5065162037037,294,45,45
670,97,573,436,436,161994,bright,143.891,4.048,601.3485416666666,358,143,143
768,178,590,106,106,161995,bright,145.752,14.055,546.5169097222222,315,54,54
704,139,565,502,502,161996,bright,147.949,9.369,601.368761574074,432,176,176
702,146,556,338,337,161997,bright,149.126,1.365,601.3772106481481,396,124,123
681,122,559,430,428,161998,bright,150.416,-1.714,601.3854976851852,415,155,153
692,155,537,43,43,161999,bright,149.884,4.552,220.34005787037037,366,42,42
778,183,595,431,431,162000,bright,157.261,9.373,601.4043981481482,468,181,181
757,176,581,103,102,162001,bright,153.96,12.465,601.4126388888889,330,62,61
782,212,570,634,633,162002,bright,161.324,10.013,594.4490277777778,411,194,193
789,206,583,442,442,162003,bright,160.007,13.119,601.4278819444445,405,157,157
839,242,597,791,791,162004,bright,171.231,5.737,594.4866782407407,431,246,246
742,147,595,609,609,162005,bright,165.954,6.477,601.4417708333333,466,194,194
861,251,610,539,539,162006,bright,170.062,8.867,601.454837962963,432,212,212
778,219,559,345,344,162007,bright,173.388,8.299,601.4676967592593,394,142,141
778,219,559,345,344,162008,bright,173.388,8.299,601.4676967592593,394,142,141
1648,892,756,3330,3330,162009,backup,172.012,6.879,601.4867013888888,0,0,0
697,141,556,544,543,162010,bright,194.53,8.301,596.5547337962963,474,202,201
864,264,600,193,192,162011,bright,191.328,31.942,601.5317361111111,372,106,105
875,276,599,986,986,162012,bright,196.053,33.667,601.5380902777778,462,263,263
843,251,592,312,312,162013,bright,193.653,36.364,601.543449074074,385,121,121
883,285,598,348,348,162014,bright,195.628,39.317,601.549699074074,458,132,132
866,270,596,348,348,162015,bright,201.053,37.776,601.5545486111112,369,97,97
837,241,596,590,587,162016,bright,203.198,34.92,601.5604861111111,487,172,170
813,118,695,4163,4163,162160,backup,121.371,78.937,221.38148148148147,0,0,0
867,173,694,4108,4108,162161,backup,132.269,76.442,221.3930902777778,0,0,0
734,6,728,4216,4216,162162,backup,127.376,-17.884,602.359525462963,0,0,0
713,225,488,345,345,162334,bright,5.815,-1.553,604.0633564814815,426,115,115
768,274,494,973,963,162335,bright,11.635,-2.461,604.0760416666667,522,253,244
736,237,499,955,953,162336,bright,18.095,-0.539,536.2854629629629,507,229,228
680,225,455,500,494,162337,bright,15.758,2.789,547.2275810185185,346,141,135
739,282,457,59,59,162338,tertiary6,35.748,-4.75,601.9408449074074,3840,0,0
768,26,742,101,101,162339,tertiary13,13.45,39.022,553.2975231481481,4099,0,0
765,25,740,105,105,162340,tertiary13,13.388,39.07,553.2984143518519,4101,0,0
765,25,740,105,105,162341,tertiary13,13.388,39.07,553.2984143518519,4101,0,0
783,270,513,233,233,162342,bright,34.663,-12.607,573.2652430555555,340,91,91
820,307,513,85,85,162343,bright,50.093,-14.87,546.3889467592593,334,71,71
713,231,482,645,644,162344,bright,43.334,-1.503,604.183449074074,351,177,177
811,252,559,588,588,162345,bright,50.489,-4.508,547.3571990740741,335,166,166
781,215,566,138,138,162346,bright,53.053,-8.413,540.369537037037,318,56,56
594,137,457,446,445,162347,bright,60.656,-17.221,540.403599537037,357,137,136
729,226,503,98,98,162348,bright,54.736,-12.597,541.2665625,297,55,55
729,226,503,98,98,162349,bright,54.736,-12.597,541.2665625,297,55,55
716,155,561,632,631,162350,bright,157.19,72.929,604.2807986111111,341,177,176
716,155,561,632,631,162351,bright,157.19,72.929,604.2807986111111,341,177,176
692,135,557,451,451,162352,bright,161.189,76.893,604.3146643518519,350,162,162
692,135,557,451,451,162353,bright,161.189,76.893,604.3146643518519,350,162,162
716,125,591,546,546,162354,bright,167.949,71.983,604.3396527777778,370,146,146
716,125,591,546,546,162355,bright,167.949,71.983,604.3396527777778,370,146,146
734,147,587,661,661,162356,bright,174.153,75.547,604.3658564814815,378,206,206
734,147,587,661,661,162357,bright,174.153,75.547,604.3658564814815,378,206,206
787,210,577,1088,1088,162358,bright,174.999,69.275,604.3991203703704,437,247,247
787,210,577,1088,1088,162359,bright,174.999,69.275,604.3991203703704,437,247,247
946,252,694,4019,4019,162360,backup,146.547,76.454,304.1759259259259,0,0,0
1120,367,753,3855,3855,162361,backup,151.219,73.346,604.4328356481482,0,0,0
897,149,748,4073,4073,162362,backup,159.902,-17.721,604.4410763888889,0,0,0
781,193,588,603,603,162363,bright,178.028,4.632,604.4516782407408,552,258,258
932,321,611,606,606,162364,bright,186.596,53.282,582.5552893518518,414,159,159
841,238,603,576,576,162365,bright,182.035,55.298,604.4761111111111,483,151,151
869,287,582,1097,1097,162366,bright,183.467,60.371,604.4852893518519,501,216,216
917,313,604,172,172,162367,bright,185.211,39.992,604.4954513888889,326,89,89
890,294,596,322,322,162368,bright,188.989,37.862,604.5085416666667,346,122,122
879,292,587,517,517,162369,bright,194.367,39.249,604.5167476851852,393,138,138
870,282,588,593,593,162370,bright,192.561,36.129,604.5240046296296,431,194,194
764,213,551,707,705,162371,bright,188.78,6.034,604.5320717592592,546,280,278
759,180,579,377,376,162372,bright,195.589,9.67,604.5430787037037,434,168,168
734,160,574,565,565,162373,bright,201.204,7.37,604.5532291666667,462,225,225
1731,993,738,3237,3237,162469,backup,25.475,-3.549,518.300625,0,0,0
747,200,547,840,835,162471,bright,9.659,4.448,605.0653356481481,441,220,215
749,252,497,58,58,162472,bright,13.28,-6.427,605.0719097222222,410,55,55
515,62,453,256,224,162473,dark,23.476,1.58,223.14493055555556,554,58,57
515,62,453,256,224,162474,dark,23.476,1.58,223.14493055555556,554,58,57
838,275,563,457,457,162475,bright,27.024,6.149,546.2712268518519,329,140,140
714,243,471,861,861,162476,bright,28.81,-4.001,573.2691203703704,449,236,236
725,265,460,341,340,162477,bright,29.992,-8.893,573.203738425926,378,116,115
726,244,482,1036,1036,162478,bright,30.09,0.578,536.3386574074074,470,236,236
756,224,532,716,716,162479,bright,36.979,4.713,605.1525115740741,386,210,210
722,211,511,851,849,162480,bright,40.309,4.319,605.1647800925925,365,212,210
727,182,545,145,145,162481,bright,39.137,7.529,605.1760300925926,301,56,56
796,287,509,112,112,162482,bright,44.948,-6.764,547.3424768518519,318,76,76
565,32,533,226,226,162483,bright,110.762,57.938,605.2134027777778,292,100,100
734,5,729,4219,4219,162484,backup,89.689,-1.684,560.3483796296297,0,0,0
703,20,683,4261,4261,162485,backup,90.946,-14.281,213.3008449074074,0,0,0
678,9,669,4273,4273,162486,backup,100.049,-13.521,207.34921296296295,0,0,0
622,63,559,183,183,162487,bright,121.962,68.22,573.3089120370371,293,87,87
630,67,563,80,80,162488,bright,117.3,61.411,605.2557986111111,284,43,43
652,98,554,285,285,162489,bright,125.831,62.714,605.2707291666667,378,115,115
651,79,572,212,212,162490,bright,128.131,65.901,573.3266319444444,305,86,86
710,133,577,320,320,162491,bright,133.326,62.439,605.3019907407407,434,102,102
710,133,577,320,320,162492,bright,133.326,62.439,605.3019907407407,434,102,102
781,202,579,282,280,162493,bright,140.516,63.611,605.3233449074074,336,109,107
769,199,570,701,701,162494,bright,139.627,67.809,601.2892013888888,354,196,196
754,177,577,957,955,162495,bright,150.57,70.319,605.3513541666666,368,236,234
787,196,591,489,489,162496,bright,150.475,60.141,605.3719097222222,312,135,135
852,245,607,616,616,162497,bright,156.76,59.215,605.388587962963,372,177,177
854,256,598,537,537,162498,bright,156.933,64.108,605.4030787037037,397,167,167
852,278,574,508,508,162499,bright,162.942,58.284,605.4138078703704,421,138,138
859,316,543,518,517,162500,bright,164.211,63.249,280.3139351851852,368,176,175
787,210,577,1088,1088,162501,bright,174.999,69.275,604.3991203703704,437,247,247
851,266,585,430,430,162502,bright,168.323,60.38,605.4393055555555,378,135,135
817,224,593,314,312,162503,bright,174.072,55.502,605.4512962962963,474,92,90
882,275,607,807,807,162504,bright,173.981,52.165,605.4606597222222,411,199,199
848,249,599,308,307,162505,bright,178.466,50.357,605.4697800925926,377,92,91
718,175,543,497,492,162506,bright,182.045,2.793,605.4804166666667,535,178,174
730,174,556,586,582,162507,bright,186.628,3.473,605.493900462963,581,276,272
711,153,558,786,782,162508,bright,190.948,1.368,605.5052662037037,756,320,316
774,214,560,650,645,162509,bright,190.971,8.667,605.5179398148148,536,271,266
749,157,592,82,82,162510,bright,197.671,12.396,605.5295601851852,413,80,80
720,153,567,164,164,162511,bright,201.06,11.982,605.5399305555555,477,91,91
837,241,596,590,587,162512,bright,203.198,34.92,601.5604861111111,487,172,170
699,162,537,389,389,162513,bright,204.435,11.511,605.5572800925926,411,166,166
773,228,545,822,821,162609,bright,21.113,5.021,606.1056018518518,390,200,200
501,62,439,286,244,162610,dark,33.426,0.08,227.1680787037037,674,68,66
593,68,525,1109,897,162611,dark,38.919,4.511,606.1305787037037,633,308,307
1390,639,751,3583,3583,162613,backup,51.118,-3.001,606.1472800925926,0,0,0
882,131,751,4095,4095,162614,backup,61.979,17.446,549.2959606481481,0,0,0
734,248,486,252,252,162615,bright,41.614,-6.359,606.1627777777778,290,81,81
820,307,513,85,85,162616,bright,50.093,-14.87,546.3889467592593,334,71,71
723,230,493,215,213,162617,bright,44.928,-11.912,540.3326273148148,341,75,73
577,73,504,405,347,162618,dark,71.397,-0.343,227.24741898148147,449,84,83
596,80,516,289,254,162619,dark,64.521,-1.557,227.22274305555555,442,59,57
596,80,516,289,254,162620,dark,64.521,-1.557,227.22274305555555,442,59,57
538,80,458,144,143,162621,dark,103.822,52.743,606.2270138888889,846,33,33
635,57,578,247,209,162622,dark,120.442,63.648,606.2287152777777,550,56,53
635,57,578,247,209,162623,dark,120.442,63.648,606.2287152777777,550,56,53
592,55,537,259,259,162625,bright,115.28,73.576,573.2869444444444,294,115,115
565,32,533,226,226,162626,bright,110.762,57.938,605.2134027777778,292,100,100
689,8,681,4270,4270,162627,backup,96.916,38.553,239.2635185185185,0,0,0
772,30,742,4192,4192,162628,backup,98.963,68.835,572.2981018518518,0,0,0
788,42,746,4175,4175,162629,backup,97.669,72.142,572.2857407407407,0,0,0
869,124,745,4102,4102,162630,backup,116.899,72.351,550.449375,0,0,0
775,27,748,4195,4195,162631,backup,104.523,54.745,606.2919212962963,0,0,0
784,36,748,4185,4185,162632,backup,104.75,58.081,606.2936805555555,0,0,0
810,67,743,4155,4155,162633,backup,109.959,60.08,606.3021875,0,0,0
813,118,695,4163,4163,162634,backup,121.371,78.937,221.38148148148147,0,0,0
893,147,746,4075,4075,162635,backup,116.545,60.845,606.315300925926,0,0,0
867,173,694,4108,4108,162636,backup,132.269,76.442,221.3930902777778,0,0,0
869,174,695,4094,4094,162637,backup,139.034,79.472,304.16702546296295,0,0,0
1053,300,753,3922,3922,162638,backup,134.458,70.687,606.3408564814815,0,0,0
1225,472,753,3749,3749,162639,backup,139.627,67.809,606.3490625,0,0,0
1120,367,753,3855,3855,162640,backup,151.219,73.346,604.4328356481482,0,0,0
1244,494,750,3727,3727,162641,backup,144.593,70.709,606.3658333333333,0,0,0
1292,541,751,3681,3681,162642,backup,148.442,67.666,606.3740856481481,0,0,0
1271,518,753,3703,3703,162643,backup,154.579,70.175,606.3822685185186,0,0,0
1300,551,749,3671,3671,162644,backup,171.898,70.97,606.3905208333333,0,0,0
1237,486,751,3736,3736,162645,backup,171.928,74.306,606.4012731481481,0,0,0
1099,346,753,3875,3875,162646,backup,171.959,77.653,606.4094328703703,0,0,0
1279,526,753,3695,3695,162647,backup,181.512,72.396,606.4176157407408,0,0,0
1219,468,751,3753,3753,162648,backup,183.709,75.689,606.4259722222222,0,0,0
1029,284,745,3938,3938,162649,backup,130.81,67.61,606.4341782407407,0,0,0
1055,302,753,3916,3916,162650,backup,127.902,64.331,606.4437037037037,0,0,0
863,114,749,4108,4108,162651,backup,181.937,-24.144,606.4519560185186,0,0,0
825,244,581,550,550,162652,bright,170.258,65.36,606.4624305555556,346,166,166
846,99,747,4123,4123,162653,backup,185.58,-24.496,606.4728935185185,0,0,0
873,121,752,4101,4101,162654,backup,186.985,-21.42,606.4832986111111,0,0,0
817,65,752,4157,4157,162655,backup,183.413,-27.206,606.491574074074,0,0,0
831,84,747,4138,4138,162656,backup,189.197,-25.094,606.4998263888889,0,0,0
988,269,719,3984,3984,162657,backup,193.79,-13.654,388.136412037037,0,0,0
754,37,717,4215,4215,162658,backup,198.76,-26.317,389.1424537037037,0,0,0
1024,324,700,3948,3948,162659,backup,208.809,-4.001,301.4002546296296,0,0,0
1173,421,752,3801,3801,162660,backup,202.165,-3.092,606.5338541666666,0,0,0
1162,415,747,3807,3807,162661,backup,209.583,1.713,606.5420949074074,0,0,0
926,218,708,4049,4049,162662,backup,215.439,-4.94,334.3144675925926,0,0,0
668,9,659,4273,4273,162842,backup,108.325,5.625,207.3579861111111,0,0,0
716,6,710,4218,4218,162843,backup,118.392,-13.187,557.460925925926,0,0,0
867,173,694,4108,4108,162844,backup,132.269,76.442,221.3930902777778,0,0,0
869,174,695,4094,4094,162845,backup,139.034,79.472,304.16702546296295,0,0,0
1225,472,753,3749,3749,162846,backup,139.627,67.809,606.3490625,0,0,0
1195,445,750,3776,3776,162847,backup,135.587,64.882,607.3495949074074,0,0,0
1220,469,751,3753,3753,162848,backup,139.291,61.982,607.3578703703704,0,0,0
1120,367,753,3855,3855,162849,backup,151.219,73.346,604.4328356481482,0,0,0
1219,468,751,3753,3753,162855,backup,183.709,75.689,606.4259722222222,0,0,0
1619,897,722,3351,3351,162856,backup,204.713,55.904,391.14119212962964,0,0,0
1320,569,751,3653,3653,162857,backup,198.994,70.638,607.5061921296297,0,0,0
1731,993,738,3237,3237,162953,backup,25.475,-3.549,518.300625,0,0,0
772,275,497,1053,1052,162954,bright,13.525,3.036,608.0667824074075,416,252,252
706,234,472,936,924,162955,bright,16.859,2.561,608.0782870370371,456,259,247
1649,954,695,3326,3326,162956,backup,33.415,-7.603,218.13357638888888,0,0,0
1724,991,733,3251,3251,162957,backup,43.055,-14.708,485.4342824074074,0,0,0
1681,928,753,3294,3294,162958,backup,46.884,-26.568,572.2331018518519,0,0,0
882,131,751,4095,4095,162959,backup,61.979,17.446,549.2959606481481,0,0,0
857,115,742,4111,4111,162960,backup,65.062,15.892,549.3042708333334,0,0,0
834,85,749,4141,4141,162961,backup,68.056,14.225,549.3124768518519,0,0,0
842,92,750,4134,4134,162962,backup,67.922,10.889,549.320625,0,0,0
784,39,745,4187,4187,162963,backup,70.784,9.101,549.3288310185185,0,0,0
693,202,491,887,887,162964,bright,42.795,-1.958,608.1691319444444,456,246,246
838,262,576,682,681,162965,bright,47.644,-3.688,608.1789930555556,415,182,182
636,55,581,527,458,162966,dark,62.252,-3.75,608.1854166666667,462,164,162
577,73,504,405,347,162967,dark,71.397,-0.343,227.24741898148147,449,84,83
625,61,564,333,294,162968,dark,66.922,0.303,608.214375,461,95,91
625,61,564,333,294,162969,dark,66.922,0.303,608.214375,461,95,91
485,40,445,24,24,162970,bright,118.423,18.551,148.51355324074075,280,10,10
583,44,539,127,127,162971,bright,117.816,32.664,608.2454050925926,319,69,69
585,53,532,155,155,162972,bright,120.576,30.297,608.2587847222222,308,74,74
585,53,532,155,155,162973,bright,120.576,30.297,608.2587847222222,308,74,74
674,101,573,146,146,162974,bright,128.023,36.71,608.2815046296296,334,63,63
739,151,588,107,107,162975,bright,129.891,39.708,608.2886342592593,332,59,59
735,156,579,409,409,162976,bright,131.86,42.699,608.2944907407407,361,132,132
648,68,580,128,125,162977,dark,135.858,46.462,608.2995717592593,669,24,21
616,59,557,134,129,162978,dark,139.565,50.742,608.3168171296296,779,34,29
640,66,574,138,135,162979,dark,144.758,51.349,608.3341319444445,705,29,29
640,66,574,138,135,162980,dark,144.758,51.349,608.3341319444445,705,29,29
646,60,586,128,125,162981,dark,152.187,56.348,608.3594097222223,790,29,26
816,255,561,363,363,162982,bright,150.163,55.478,608.3733333333333,334,97,97
874,261,613,387,387,162983,bright,158.142,55.96,608.3877314814815,373,133,133
806,233,573,591,591,162984,bright,166.286,56.654,608.4047569444444,423,145,145
874,274,600,879,879,162985,bright,165.407,59.96,608.4178356481482,405,200,200
1120,367,753,3855,3855,162986,backup,151.219,73.346,604.4328356481482,0,0,0
1237,486,751,3736,3736,162987,backup,171.928,74.306,606.4012731481481,0,0,0
1099,346,753,3875,3875,162988,backup,171.959,77.653,606.4094328703703,0,0,0
1550,798,752,3418,3418,162989,backup,165.503,62.489,608.44875,0,0,0
763,183,580,967,962,162990,bright,179.438,57.008,608.4528935185185,533,223,222
763,183,580,967,962,162991,bright,179.438,57.008,608.4528935185185,533,223,222
811,210,601,1064,1064,162992,bright,187.962,64.892,608.4747569444445,463,250,250
848,262,586,736,736,162993,bright,190.349,56.394,608.4907407407408,412,180,180
918,313,605,789,788,162994,bright,193.902,53.624,608.5059027777778,425,203,202
858,260,598,1173,1173,162995,bright,196.303,57.094,608.517974537037,428,244,244
841,254,587,1090,1088,162996,bright,201.324,52.461,608.5307175925926,448,231,231
817,222,595,534,533,162997,bright,203.814,55.461,608.5410532407408,443,146,145
842,252,590,72,72,162998,bright,204.497,60.176,608.5486574074074,428,72,72
788,215,573,93,93,162999,bright,208.645,57.411,608.5579513888889,397,65,65
821,248,573,812,812,163095,bright,10.913,6.206,609.0653125,387,205,205
728,195,533,45,45,163096,bright,12.91,16.708,227.11221064814814,285,39,39
534,75,459,216,198,163097,dark,19.09,2.358,223.1281712962963,758,52,49
549,58,491,608,510,163098,dark,24.212,-0.459,609.088599537037,559,173,168
568,60,508,308,270,163099,dark,33.669,-2.422,609.1017245370371,545,76,75
593,68,525,1109,897,163100,dark,38.919,4.511,606.1305787037037,633,308,307
508,57,451,502,412,163101,dark,33.865,1.333,609.1218055555555,547,139,134
792,318,474,655,655,163102,tertiary18,35.71,-4.75,587.1709606481481,3802,0,0
539,90,449,260,220,163103,dark,42.331,-0.621,227.19440972222222,602,63,60
625,61,564,333,294,163104,dark,66.922,0.303,608.214375,461,95,91
607,53,554,413,356,163105,dark,65.592,-3.581,609.1779282407407,460,144,141
586,66,520,887,728,163106,dark,62.181,-14.215,609.1913541666667,580,239,234
555,77,478,112,112,163107,dark,121.777,22.011,150.50042824074075,798,17,17
570,87,483,954,783,163108,dark,115.667,28.035,609.2168518518519,518,259,254
601,56,545,431,368,163109,dark,121.146,31.607,609.2330671296296,456,122,120
579,60,519,442,365,163110,dark,124.049,29.406,609.2525115740741,477,135,130
579,60,519,442,365,163111,dark,124.049,29.406,609.2525115740741,477,135,130
583,44,539,127,127,163112,bright,117.816,32.664,608.2454050925926,319,69,69
638,85,553,155,155,163113,bright,127.687,23.442,609.2826388888889,295,81,81
615,55,560,178,178,163114,bright,130.498,7.469,609.2897800925925,264,90,90
691,107,584,205,205,163115,bright,134.232,12.853,542.4766898148148,365,77,77
679,11,668,4270,4270,163116,backup,114.608,-1.539,217.37469907407407,0,0,0
750,15,735,4209,4209,163117,backup,127.117,0.166,559.4756018518518,0,0,0
794,48,746,4174,4174,163118,backup,130.453,0.055,609.3328240740741,0,0,0
684,8,676,4263,4263,163119,backup,135.809,-26.438,307.1822800925926,0,0,0
740,6,734,4216,4216,163120,backup,138.431,-24.058,609.3499074074074,0,0,0
695,10,685,4261,4261,163121,backup,139.432,-27.272,307.1909953703704,0,0,0
771,34,737,4188,4188,163122,backup,133.32,-7.135,609.3661805555555,0,0,0
919,177,742,4044,4044,163123,backup,134.488,6.255,609.374988425926,0,0,0
1003,253,750,3968,3968,163124,backup,135.072,11.911,609.3830902777778,0,0,0
841,240,601,527,527,163125,bright,155.169,45.973,573.4657523148148,396,132,132
1610,861,749,3360,3360,163126,backup,148.202,40.332,609.4034606481481,0,0,0
901,295,606,620,619,163127,bright,162.721,47.151,609.4071990740741,380,146,146
932,331,601,789,789,163128,bright,166.86,49.16,609.4153356481481,421,208,208
876,303,573,626,626,163129,bright,166.652,52.495,609.4221643518518,346,154,154
665,56,609,115,114,163130,dark,169.328,50.383,609.4276967592592,723,16,15
626,52,574,179,152,163131,dark,172.86,53.023,609.4467592592592,618,48,36
642,56,586,168,157,163132,dark,176.768,50.467,609.4655439814815,566,33,30
672,52,620,118,118,163133,dark,183.798,52.037,609.4846412037037,808,19,19
672,52,620,118,118,163134,dark,183.798,52.037,609.4846412037037,808,19,19
678,55,623,134,134,163135,dark,190.743,51.118,609.5082523148149,727,35,35
678,55,623,134,134,163136,dark,190.743,51.118,609.5082523148149,727,35,35
652,63,589,128,126,163137,dark,199.757,49.274,609.5354629629629,820,24,23
788,215,573,93,93,163138,bright,208.645,57.411,608.5579513888889,397,65,65
876,283,593,1211,1206,163139,bright,207.553,46.559,609.5571875,491,286,281
706,234,472,936,924,163238,bright,16.859,2.561,608.0782870370371,456,259,247
545,44,501,940,764,163239,dark,25.475,-3.549,610.0856365740741,721,315,305
545,44,501,940,764,163240,dark,25.475,-3.549,610.0856365740741,721,315,305
549,75,474,265,238,163241,dark,34.956,-1.843,610.117175925926,505,74,73
549,75,474,265,238,163242,dark,34.956,-1.843,610.117175925926,505,74,73
582,73,509,512,416,163243,dark,42.694,0.266,610.1480787037037,589,164,156
582,73,509,512,416,163244,dark,42.694,0.266,610.1480787037037,589,164,156
582,73,509,512,416,163245,dark,42.694,0.266,610.1480787037037,589,164,156
762,203,559,447,447,163246,bright,54.62,-7.531,610.1973032407408,346,115,115
768,26,742,101,101,163247,tertiary13,13.45,39.022,553.2975231481481,4099,0,0
768,26,742,101,101,163248,tertiary13,13.45,39.022,553.2975231481481,4099,0,0
579,60,519,442,365,163249,dark,124.049,29.406,609.2525115740741,477,135,130
607,52,555,494,402,163250,dark,124.496,20.375,610.2519907407408,448,135,127
607,52,555,494,402,163251,dark,124.496,20.375,610.2519907407408,448,135,127
626,68,558,599,506,163252,dark,132.321,12.553,610.2765856481482,549,184,177
626,68,558,599,506,163253,dark,132.321,12.553,610.2765856481482,549,184,177
631,59,572,538,462,163254,dark,136.544,8.904,592.3410648148148,476,174,171
617,42,575,808,659,163255,dark,142.07,6.349,610.3177199074074,488,214,206
617,42,575,808,659,163256,dark,142.07,6.349,610.3177199074074,488,214,206
651,56,595,583,482,163257,dark,146.908,10.165,610.354849537037,456,178,174
651,56,595,583,482,163258,dark,146.908,10.165,610.354849537037,456,178,174
620,54,566,178,168,163259,dark,155.609,27.97,610.3791898148148,569,48,46
620,54,566,178,168,163260,dark,155.609,27.97,610.3791898148148,569,48,46
620,54,566,178,168,163261,dark,155.609,27.97,610.3791898148148,569,48,46
916,303,613,706,706,163262,bright,164.459,36.281,610.4186342592593,399,193,193
968,361,607,919,919,163263,bright,167.587,38.511,610.4237615740741,461,243,243
653,58,595,267,225,163264,dark,169.505,40.107,610.4285416666667,479,65,62
640,71,569,248,218,163265,dark,173.687,41.144,610.4455787037037,510,55,52
636,53,583,158,143,163266,dark,176.605,43.695,610.4601620370371,650,42,36
638,58,580,187,172,163267,dark,181.077,42.869,610.4752199074074,579,47,42
644,53,591,227,188,163268,dark,185.297,44.208,610.4892013888889,462,53,43
666,54,612,175,163,163269,dark,190.263,44.298,610.5034027777778,575,36,35
652,63,589,128,126,163270,dark,199.757,49.274,609.5354629629629,820,24,23
661,60,601,187,168,163271,dark,194.858,44.968,610.5244212962963,614,38,35
639,54,585,232,194,163272,dark,199.564,45.323,610.5372337962963,481,57,49
876,283,593,1211,1206,163273,bright,207.553,46.559,609.5571875,491,286,281
892,287,605,544,544,163274,bright,204.795,43.901,610.5548842592592,420,166,166
879,283,596,1370,1369,163275,bright,209.896,43.491,610.5600694444445,549,356,356
800,800,0,138,1,163484,undefined,106.74,56.1,-434.0,0,0,0
800,800,0,138,1,163485,undefined,106.74,56.1,-434.0,0,0,0
800,800,0,138,1,163486,undefined,106.74,56.1,-434.0,0,0,0
707,123,584,322,322,163694,bright,147.194,3.526,615.3389120370371,346,119,119
726,155,571,315,315,163695,bright,150.495,2.994,615.3440046296296,403,121,121
686,97,589,495,495,163700,bright,153.202,-0.612,615.3689814814815,683,165,165
686,97,589,495,495,163701,bright,153.202,-0.612,615.3689814814815,683,165,165
1089,338,751,3886,3886,163702,backup,151.653,-4.814,559.5159027777778,0,0,0
1364,611,753,3611,3611,163703,backup,159.094,0.0,615.4057523148148,0,0,0
1407,655,752,3566,3566,163704,backup,165.717,-0.918,615.4142476851852,0,0,0
1216,462,754,3760,3760,163705,backup,171.832,-7.438,615.4226620370371,0,0,0
1246,495,751,3719,3719,163706,backup,175.163,-7.928,615.4309953703704,0,0,0
1262,510,752,3711,3711,163707,backup,168.281,-7.084,615.4392361111111,0,0,0
778,219,559,345,344,163708,bright,173.388,8.299,601.4676967592593,394,142,141
790,220,570,305,305,163709,bright,177.319,6.42,615.4473032407408,494,151,151
770,202,568,525,523,163710,bright,181.51,4.057,615.4488888888889,424,188,187
1573,820,753,3402,3402,163819,backup,32.944,1.252,616.0646296296296,0,0,0
769,269,500,882,882,163820,bright,25.713,1.495,547.2689583333333,452,229,229
807,264,543,1167,1167,163821,bright,21.702,5.728,616.0806597222222,446,268,268
550,75,475,355,293,163822,dark,34.196,-1.841,616.0861458333334,459,94,93
522,67,455,689,560,163823,dark,32.944,1.252,616.1020023148149,569,207,201
522,67,455,689,560,163824,dark,32.944,1.252,616.1020023148149,569,207,201
561,61,500,844,677,163825,dark,43.293,0.717,616.1270717592593,633,259,251
561,61,500,844,677,163826,dark,43.293,0.717,616.1270717592593,633,259,251
560,38,522,465,394,163827,dark,62.753,-3.036,616.157962962963,479,159,157
560,38,522,465,394,163828,dark,62.753,-3.036,616.157962962963,479,159,157
584,70,514,614,498,163829,dark,118.65,22.855,616.1942824074074,503,191,184
584,70,514,614,498,163830,dark,118.65,22.855,616.1942824074074,503,191,184
584,70,514,614,498,163831,dark,118.65,22.855,616.1942824074074,503,191,184
584,70,514,614,498,163832,dark,118.65,22.855,616.1942824074074,503,191,184
691,107,584,205,205,163833,bright,134.232,12.853,542.4766898148148,365,77,77
604,47,557,224,224,163834,bright,129.737,8.044,616.2655439814815,259,119,119
646,85,561,150,150,163835,bright,130.817,12.643,616.2863310185185,286,69,69
646,85,561,150,150,163836,bright,130.817,12.643,616.2863310185185,286,69,69
708,121,587,714,713,163837,bright,144.56,4.939,616.3108796296297,407,245,245
708,121,587,714,713,163838,bright,144.56,4.939,616.3108796296297,407,245,245
708,121,587,714,713,163839,bright,144.56,4.939,616.3108796296297,407,245,245
805,65,740,4159,4159,163840,backup,135.008,-2.436,559.4838194444444,0,0,0
686,97,589,495,495,163841,bright,153.202,-0.612,615.3689814814815,683,165,165
796,205,591,915,915,163842,bright,161.267,7.235,616.3673263888888,504,286,286
806,218,588,944,944,163843,bright,157.938,7.735,616.380775462963,500,293,293
806,218,588,944,944,163844,bright,157.938,7.735,616.380775462963,500,293,293
