tile_nsky,tile_nsky_goodfiber,tile_nsky_badfiber,tile_nlowp,tile_nverylowp,expid,tile_program,tile_ra,tile_dec,tile_days,tile_nsecondary,tile_nsecondary_lowpinit,tile_nsecondary_verylowpinit
652,60,592,277,233,219364,dark,128.71,51.281,977.2410300925926,461,80,76
655,56,599,282,249,219365,dark,129.895,44.582,977.2503240740741,413,76,74
618,43,575,216,195,219366,dark,130.911,35.202,977.2601273148148,344,41,41
626,43,583,276,242,219367,dark,135.719,31.981,977.2692939814815,474,75,72
652,68,584,286,256,219368,dark,136.27,25.367,977.2783217592593,453,80,80
686,60,626,308,268,219369,dark,140.812,23.018,977.2881365740741,388,78,76
622,53,569,245,221,219370,dark,139.653,29.922,977.2975462962963,448,74,72
638,62,576,165,156,219371,dark,144.282,26.135,977.3065162037037,597,40,40
665,54,611,205,185,219372,dark,147.961,25.7,977.315787037037,506,46,45
621,59,562,230,202,219373,dark,146.434,28.873,977.3246180555556,433,57,56
642,52,590,160,154,219374,dark,150.467,29.745,977.3345601851852,612,41,41
664,39,625,165,156,219375,dark,153.917,27.771,977.3451967592592,618,43,42
642,47,595,168,156,219376,dark,157.002,24.737,977.3549421296296,593,33,32
633,40,593,669,545,219377,dark,157.464,-6.833,977.3642129629629,470,194,188
767,227,540,337,289,219378,dark,161.505,-8.799,977.3780902777778,434,94,92
644,40,604,162,152,219379,dark,164.161,23.381,977.3930671296297,562,30,30
672,46,626,234,207,219380,dark,167.928,19.878,977.4038425925926,450,60,59
646,49,597,272,233,219381,dark,171.092,17.476,977.4144791666666,414,84,82
636,31,605,695,567,219382,dark,170.761,-7.031,977.4259722222222,444,193,186
648,41,607,285,252,219383,dark,176.197,21.748,977.440300925926,406,75,74
641,47,594,188,171,219384,dark,179.732,24.035,977.4517708333333,530,53,51
642,43,599,204,185,219385,dark,184.216,22.894,977.4629861111111,470,47,45
651,51,600,159,155,219386,dark,186.213,25.692,977.4738541666667,594,33,33
635,46,589,198,175,219387,dark,190.823,29.027,977.4837962962963,542,46,43
633,44,589,527,424,219388,dark,187.988,-6.889,977.4924537037037,355,147,141
630,36,594,491,401,219389,dark,199.404,-6.895,977.5083564814814,344,135,133
635,57,578,165,150,219390,dark,203.36,-8.804,977.5268402777778,499,32,31
630,32,598,377,307,219391,dark,203.283,10.001,977.544212962963,443,101,93
675,99,576,611,611,219392,bright,217.291,11.496,977.5532986111111,399,217,217
747,165,582,185,185,219393,bright,211.852,22.445,977.5587962962964,354,97,97
723,147,576,753,753,219490,bright,61.78,-3.465,978.0858564814815,352,213,213
599,57,542,335,286,219491,dark,98.963,68.835,978.0933449074074,512,76,74
628,85,543,774,616,219492,dark,100.623,65.561,978.1161805555555,633,199,194
654,120,534,843,671,219493,dark,99.904,62.223,978.1344444444444,531,195,189
601,74,527,215,195,219494,dark,104.947,52.985,978.153425925926,630,49,48
586,68,518,507,408,219495,dark,105.291,49.447,978.1694328703703,445,162,156
587,71,516,699,546,219496,dark,111.091,44.566,978.1848148148148,493,218,211
642,88,554,839,650,219497,dark,111.458,47.88,978.2004282407407,509,190,186
645,91,554,1260,992,219498,dark,117.49,46.011,978.2144444444444,628,334,320
652,65,587,1115,904,219499,dark,123.695,41.059,978.2268634259259,559,287,277
617,47,570,594,492,219500,dark,126.826,35.003,978.2386111111111,431,161,156
647,61,586,462,379,219501,dark,130.662,38.802,978.2502083333334,376,116,111
624,50,574,941,750,219502,dark,131.769,26.24,978.2611689814814,532,263,256
637,46,591,519,426,219503,dark,133.7,29.133,978.2728703703704,398,122,120
682,58,624,765,632,219504,dark,138.705,20.395,978.2836805555555,429,199,187
649,66,583,735,589,219505,dark,142.925,18.064,978.295150462963,444,170,167
658,61,597,886,718,219506,dark,146.495,17.692,978.3063310185186,489,232,226
654,50,604,268,230,219507,dark,146.616,21.082,978.3175578703704,457,81,77
640,44,596,383,326,219508,dark,150.871,20.863,978.3274189814815,373,108,106
634,40,594,368,305,219509,dark,154.369,20.23,978.3376736111111,349,105,94
649,43,606,625,503,219510,dark,155.59,16.937,978.3481944444444,440,185,183
664,46,618,570,470,219511,dark,159.638,16.888,978.3606597222222,442,179,176
659,46,613,674,528,219512,dark,163.586,14.657,978.3738888888889,429,174,159
612,29,583,409,323,219513,dark,167.609,15.097,978.3868518518518,394,97,94
670,53,617,377,315,219514,dark,164.673,17.889,978.3998842592592,385,116,112
655,48,607,157,149,219515,dark,171.248,22.048,978.4132060185185,582,39,38
651,44,607,270,235,219516,dark,174.541,16.928,978.4255902777778,391,65,61
646,48,598,269,234,219517,dark,178.336,18.058,978.4375578703704,436,62,62
658,30,628,282,242,219518,dark,181.391,15.769,978.4492476851852,392,63,63
627,45,582,294,238,219519,dark,185.127,15.142,978.4607407407408,442,74,56
638,44,594,386,303,219520,dark,187.188,10.632,978.4722685185185,411,121,97
658,48,610,460,379,219521,dark,192.396,12.839,978.4846527777778,350,106,95
671,38,633,794,630,219522,dark,193.724,9.768,978.498287037037,450,214,207
630,32,598,377,307,219523,dark,203.283,10.001,977.544212962963,443,101,93
626,35,591,771,616,219524,dark,199.003,9.325,978.5181134259259,487,212,203
626,30,596,512,403,219525,dark,202.153,6.135,978.5309953703704,392,140,135
613,35,578,431,347,219526,dark,206.63,9.496,978.5435185185186,398,100,99
714,150,564,370,370,219527,bright,215.177,17.851,978.5527662037038,413,150,150
816,226,590,198,198,219528,bright,208.296,23.067,978.5575,426,107,107
528,25,503,68,68,219668,bright,110.442,33.108,979.1097222222222,178,25,25
528,25,503,68,68,219669,bright,110.442,33.108,979.1097222222222,178,25,25
736,7,729,4207,4207,219670,backup,62.237,62.179,870.4095949074074,0,0,0
746,6,740,4208,4208,219671,backup,70.041,59.912,870.4425578703704,0,0,0
526,29,497,153,153,219672,bright,113.117,30.659,979.1507986111111,206,94,94
616,60,556,144,138,219673,dark,108.84,63.375,979.1583101851852,815,33,31
747,7,740,4213,4213,219674,backup,80.868,23.503,869.4695601851852,0,0,0
769,5,764,4184,4184,219675,backup,80.575,20.177,979.171724537037,0,0,0
678,75,603,397,396,219676,bright,123.855,36.386,979.180300925926,397,173,173
673,101,572,863,678,219677,dark,116.024,49.305,979.1885069444445,571,231,225
673,101,572,863,678,219678,dark,116.024,49.305,979.1885069444445,571,231,225
688,103,585,650,526,219679,dark,121.579,47.804,979.2110648148148,482,200,185
698,71,627,695,569,219680,dark,128.095,41.514,979.2276736111111,525,194,185
678,64,614,327,260,219681,dark,127.042,47.289,979.2454976851852,536,93,74
643,38,605,207,189,219682,dark,135.613,41.547,979.2586921296296,474,52,50
625,25,600,178,164,219683,dark,134.996,35.266,979.2730092592593,416,41,39
669,62,607,224,201,219684,dark,140.519,34.922,979.2859490740741,443,49,47
662,48,614,180,169,219685,dark,143.555,31.522,979.2977199074074,603,50,46
666,50,616,234,203,219686,dark,145.899,39.024,979.3090509259259,468,62,60
680,64,616,227,203,219687,dark,147.527,35.945,964.3529513888889,490,58,57
659,56,603,175,167,219688,dark,150.414,33.169,979.329375,580,56,55
657,61,596,392,328,219689,dark,151.607,25.153,979.3389699074074,464,97,96
651,44,607,245,209,219690,dark,158.348,21.443,979.3491898148148,463,62,58
653,60,593,237,213,219691,dark,158.034,28.477,979.3601041666667,621,72,67
638,47,591,126,123,219692,dark,161.239,26.316,979.3700347222223,700,26,23
612,41,571,164,155,219693,dark,163.947,28.632,979.3801967592592,651,43,41
668,61,607,241,224,219694,dark,166.602,25.873,979.3896643518518,504,69,69
684,42,642,189,170,219695,dark,171.345,25.384,979.3992129629629,483,51,47
647,60,587,208,190,219696,dark,169.308,28.183,979.4099189814815,522,59,58
658,56,602,198,176,219697,dark,173.681,29.058,979.4206712962963,547,52,51
656,46,610,326,279,219698,dark,175.545,26.158,979.4301157407407,388,99,94
633,53,580,203,188,219699,dark,179.162,29.714,979.4398263888888,518,61,59
633,41,592,346,276,219700,dark,182.479,27.023,979.4491087962963,428,93,85
648,46,602,219,195,219701,dark,182.638,19.674,979.4586226851852,419,51,50
631,32,599,255,212,219702,dark,188.476,14.725,979.4688773148148,463,74,57
625,31,594,157,145,219703,dark,190.417,17.488,979.4792939814815,516,36,33
668,56,612,204,179,219704,dark,193.901,17.087,979.4889351851851,417,43,42
668,50,618,163,151,219705,dark,192.489,20.19,979.4986342592592,527,34,34
630,33,597,159,143,219706,dark,197.367,16.735,979.5082060185185,593,24,24
613,35,578,431,347,219707,dark,206.63,9.496,978.5435185185186,398,100,99
636,41,595,500,389,219708,dark,197.669,12.396,979.5229050925926,428,145,139
647,32,615,289,244,219709,dark,202.039,13.109,979.5330439814815,394,86,79
632,42,590,350,301,219710,dark,205.427,12.621,979.5430324074074,488,88,86
723,132,591,235,235,219711,bright,215.451,22.2,979.5526273148148,394,95,95
764,185,579,612,612,219712,bright,212.216,25.797,979.5572685185185,501,200,200
1243,484,759,3725,3725,219713,backup,215.987,9.698,751.1966550925926,0,0,0
681,9,672,4272,4272,219810,backup,35.967,73.209,214.13516203703705,0,0,0
597,69,528,107,107,219811,bright,344.524,15.156,980.0732870370371,305,43,43
537,25,512,163,163,219812,bright,111.863,36.236,980.0960185185185,188,80,80
627,86,541,257,219,219813,dark,105.373,71.801,980.1156018518518,582,65,60
526,29,497,153,153,219814,bright,113.117,30.659,979.1507986111111,206,94,94
547,30,517,234,234,219815,bright,113.296,39.374,980.1404629629629,300,106,106
682,96,586,449,449,219816,bright,123.695,41.059,980.1567708333333,398,179,179
623,37,586,543,543,219817,bright,112.962,50.373,980.1704050925925,337,249,249
714,115,599,659,659,219818,bright,125.257,44.192,980.1816666666666,400,238,238
660,60,600,291,249,219819,dark,120.414,52.423,980.1922106481481,491,89,87
660,60,600,291,249,219820,dark,120.414,52.423,980.1922106481481,491,89,87
716,102,614,217,184,219821,dark,127.787,57.085,980.2258217592592,587,74,66
716,102,614,217,184,219822,dark,127.787,57.085,980.2258217592592,587,74,66
676,78,598,336,282,219823,dark,131.197,54.344,980.2484837962963,534,94,88
620,54,566,157,147,219824,dark,136.618,49.403,980.2633796296296,450,32,31
672,58,614,171,159,219825,dark,139.953,46.793,980.2778009259259,569,35,34
668,60,608,252,223,219826,dark,141.616,39.361,980.2930092592593,477,87,84
673,53,620,139,130,219827,dark,145.469,42.392,980.3072569444445,672,27,24
681,55,626,232,216,219828,dark,150.15,38.583,980.3202546296296,524,67,66
665,47,618,189,172,219829,dark,153.65,35.229,980.3338657407407,414,44,44
656,57,599,169,159,219830,dark,157.793,32.374,980.3478356481481,512,47,46
642,54,588,141,132,219831,dark,160.583,34.769,980.3604398148149,613,24,23
677,50,627,153,145,219832,dark,163.96,32.771,980.3707291666667,707,36,34
661,46,615,214,188,219833,dark,167.559,36.003,980.3823032407407,442,45,43
654,41,613,338,297,219834,dark,168.291,31.402,980.3945949074074,451,119,115
692,55,637,339,288,219835,dark,172.303,32.623,980.4060648148148,460,105,99
658,53,605,220,192,219836,dark,173.262,36.385,980.4158101851851,413,50,49
662,56,606,245,211,219837,dark,176.51,34.323,980.4262152777778,408,57,53
659,42,617,228,203,219838,dark,181.431,35.448,980.4376620370371,416,50,49
679,44,635,866,699,219839,dark,184.923,33.749,980.4500347222222,515,238,225
684,70,614,910,736,219840,dark,188.517,31.707,980.4657986111112,544,246,240
671,63,608,203,180,219841,dark,186.216,29.029,980.4759837962963,676,66,56
642,53,589,189,167,219842,dark,189.69,22.833,980.4869907407408,495,45,41
635,39,596,165,158,219843,dark,196.015,19.794,980.4988310185186,502,36,36
653,40,613,216,188,219844,dark,200.835,16.422,980.5115509259259,469,55,52
657,38,619,201,181,219845,dark,204.238,15.753,980.521712962963,563,51,50
645,40,605,183,171,219846,dark,202.904,19.208,980.5328935185186,533,42,42
632,30,602,291,244,219847,dark,208.384,14.287,980.5436226851851,393,68,67
749,152,597,458,458,219848,bright,218.675,17.645,980.5528935185185,464,202,202
1400,613,787,3574,3574,219849,backup,201.702,5.728,969.558449074074,0,0,0
1321,543,778,3647,3647,219850,backup,217.385,15.78,962.5309259259259,0,0,0
681,9,672,4272,4272,219949,backup,35.967,73.209,214.13516203703705,0,0,0
691,15,676,4263,4263,219950,backup,44.938,75.594,243.08902777777777,0,0,0
704,18,686,4263,4263,219951,backup,31.459,76.332,214.12619212962963,0,0,0
690,9,681,4269,4269,219952,backup,73.133,69.708,243.1715162037037,0,0,0
1906,1118,788,3072,3072,220161,backup,166.874,30.797,942.5184143518519,0,0,0
1547,762,785,3425,3425,220162,backup,158.622,8.839,968.4407638888889,0,0,0
645,38,607,888,730,220163,dark,171.578,10.346,981.4126157407408,482,251,237
940,320,620,773,773,220165,bright,172.679,32.283,981.4340046296296,451,227,227
2006,1216,790,2973,2973,220187,backup,180.0,31.717,981.5097453703704,0,0,0
1704,918,786,3270,3270,220188,backup,207.871,31.981,981.5139351851852,0,0,0
1643,858,785,3330,3330,220189,backup,211.789,31.667,981.5180092592593,0,0,0
682,53,629,1148,921,220190,dark,201.087,36.529,981.5208449074074,610,318,304
676,61,615,1109,897,220191,dark,205.185,32.021,981.5348611111111,689,357,345
783,195,588,905,905,220192,bright,204.911,66.259,964.560925925926,389,224,224
800,800,0,138,1,221790,undefined,106.74,56.1,-434.0,0,0,0
800,800,0,138,1,221791,undefined,106.74,56.1,-434.0,0,0,0
738,148,590,541,541,221845,bright,135.185,58.216,988.2965856481482,340,148,148
810,195,615,991,990,221846,bright,148.521,58.444,962.473912037037,408,237,237
801,199,602,474,474,221847,bright,143.8,60.646,988.3217361111111,357,140,140
802,203,599,934,934,221848,bright,152.721,65.626,988.3377546296297,379,249,249
840,252,588,598,598,221849,bright,160.784,57.096,659.2421412037037,430,153,153
891,265,626,1263,1261,221850,bright,161.9,61.58,988.3736226851852,495,305,303
830,217,613,988,983,221851,bright,171.805,55.376,988.3900810185186,564,226,222
866,279,587,1152,1147,221852,bright,178.865,50.73,723.1514236111111,445,228,223
866,279,587,1152,1147,221853,bright,178.865,50.73,723.1514236111111,445,228,223
1005,225,780,3963,3963,221854,backup,178.987,-18.157,988.4322569444445,0,0,0
873,121,752,4101,4101,221855,backup,186.985,-21.42,606.4832986111111,0,0,0
864,112,752,4107,4107,221856,backup,190.525,-21.986,661.3238541666667,0,0,0
831,84,747,4138,4138,221857,backup,189.197,-25.094,606.4998263888889,0,0,0
1498,716,782,3472,3472,221858,backup,195.05,6.643,969.5432407407408,0,0,0
1400,613,787,3574,3574,221859,backup,201.702,5.728,969.558449074074,0,0,0
1249,463,786,3724,3724,221860,backup,196.785,-5.273,988.4853703703703,0,0,0
805,28,777,4162,4162,221861,backup,204.788,-24.49,962.5393171296296,0,0,0
845,67,778,4123,4123,221862,backup,207.03,-21.864,962.5486458333334,0,0,0
1410,623,787,3563,3563,221863,backup,203.772,8.368,988.4983796296297,0,0,0
1353,565,788,3623,3623,221864,backup,207.113,7.918,988.5075810185185,0,0,0
1319,538,781,3650,3650,221865,backup,210.447,7.446,988.5158912037037,0,0,0
1736,956,780,3234,3234,221965,backup,39.426,-26.422,952.14625,0,0,0
1433,656,777,3527,3527,221966,backup,55.937,-23.232,900.3510069444444,0,0,0
1415,636,779,3543,3543,221967,backup,49.838,5.986,862.4339004629629,0,0,0
810,208,602,650,648,221968,bright,31.26,11.449,967.1553009259259,316,135,133
762,169,593,233,233,221969,bright,33.926,16.064,989.109363425926,277,66,66
762,169,593,233,233,221970,bright,33.926,16.064,989.109363425926,277,66,66
865,79,786,4023,4023,221971,backup,68.169,3.391,968.175162037037,0,0,0
848,65,783,4115,4115,221972,backup,71.841,0.962,968.1834953703703,0,0,0
863,311,552,991,990,221973,bright,43.388,-10.934,967.2424305555555,450,221,220
863,311,552,991,990,221974,bright,43.388,-10.934,967.2424305555555,450,221,220
790,35,755,4176,4176,221975,backup,88.754,-8.852,871.4861689814815,0,0,0
741,7,734,4204,4204,221976,backup,92.234,-3.847,871.5045601851851,0,0,0
754,13,741,4198,4198,221977,backup,91.864,-7.561,871.4954282407407,0,0,0
677,9,668,4273,4273,221978,backup,97.232,-11.628,207.33155092592594,0,0,0
751,6,745,4184,4184,221979,backup,99.424,-20.178,900.472037037037,0,0,0
728,7,721,4213,4213,221980,backup,102.618,-18.739,652.1409375,0,0,0
715,5,710,4215,4215,221981,backup,102.4,-22.07,652.1326388888889,0,0,0
772,1,771,4189,4189,221982,backup,109.141,20.859,942.3405787037037,0,0,0
766,3,763,4187,4187,221983,backup,106.698,23.317,942.332037037037,0,0,0
776,7,769,4183,4183,221984,backup,112.975,21.82,942.3573842592592,0,0,0
773,4,769,4186,4186,221985,backup,107.779,26.506,942.3489583333334,0,0,0
774,11,763,4179,4179,221986,backup,114.25,24.947,942.3657523148148,0,0,0
819,44,775,4146,4146,221987,backup,118.092,25.495,942.3740509259259,0,0,0
780,6,774,4181,4181,221988,backup,116.521,12.576,989.2769444444444,0,0,0
796,20,776,4167,4167,221989,backup,117.58,16.754,989.2856944444444,0,0,0
765,5,760,4182,4182,221990,backup,127.376,-17.884,989.294050925926,0,0,0
782,5,777,4182,4182,221991,backup,134.09,-19.953,989.303599537037,0,0,0
1371,614,757,3600,3600,221992,backup,146.307,61.595,717.1443518518519,0,0,0
1417,659,758,3551,3551,221993,backup,148.521,58.444,717.136087962963,0,0,0
1709,930,779,3255,3255,222112,backup,45.029,-23.683,952.1556828703704,0,0,0
1176,442,734,3800,3800,222113,backup,59.216,3.204,486.4758912037037,0,0,0
1346,563,783,3625,3625,222114,backup,59.412,-3.141,893.3801851851852,0,0,0
762,169,593,233,233,222115,bright,33.926,16.064,989.109363425926,277,66,66
837,210,627,437,436,222116,bright,30.107,14.587,990.0946412037038,385,126,125
675,75,600,873,729,222117,dark,33.363,18.175,990.1015393518519,611,235,231
675,75,600,873,729,222118,dark,33.363,18.175,990.1015393518519,611,235,231
627,86,541,257,219,222119,dark,105.373,71.801,980.1156018518518,582,65,60
627,86,541,257,219,222120,dark,105.373,71.801,980.1156018518518,582,65,60
627,86,541,257,219,222121,dark,105.373,71.801,980.1156018518518,582,65,60
671,78,593,340,280,222122,dark,124.015,53.887,990.1797916666667,459,99,98
671,78,593,340,280,222123,dark,124.015,53.887,990.1797916666667,459,99,98
665,71,594,486,485,222124,bright,124.414,37.719,990.2117708333334,392,187,186
758,5,753,4185,4185,222125,backup,102.133,18.892,942.3229398148148,0,0,0
772,1,771,4189,4189,222126,backup,109.141,20.859,942.3405787037037,0,0,0
780,6,774,4181,4181,222127,backup,116.521,12.576,989.2769444444444,0,0,0
693,122,571,358,358,222128,bright,131.151,25.947,990.2460763888889,377,136,136
693,122,571,358,358,222129,bright,131.151,25.947,990.2460763888889,377,136,136
816,36,780,4154,4154,222130,backup,124.382,8.322,915.4689814814815,0,0,0
765,5,760,4182,4182,222131,backup,127.376,-17.884,989.294050925926,0,0,0
773,7,766,4180,4180,222132,backup,129.995,-15.679,990.3010185185185,0,0,0
1051,273,778,3917,3917,222133,backup,131.328,23.588,942.4088310185185,0,0,0
1004,221,783,3969,3969,222134,backup,127.686,23.442,942.3999074074075,0,0,0
895,278,617,1068,1066,222135,bright,153.045,44.885,990.3228472222222,414,249,248
895,278,617,1068,1066,222136,bright,153.045,44.885,990.3228472222222,414,249,248
1417,659,758,3551,3551,222137,backup,148.521,58.444,717.136087962963,0,0,0
1371,614,757,3600,3600,222138,backup,146.307,61.595,717.1443518518519,0,0,0
1725,938,787,3252,3252,222139,backup,158.034,48.246,937.556412037037,0,0,0
1664,878,786,3309,3309,222140,backup,151.113,43.128,990.3662847222222,0,0,0
1706,916,790,3270,3270,222141,backup,154.302,45.566,990.3736805555556,0,0,0
1688,900,788,3286,3286,222142,backup,157.07,51.524,990.3819444444445,0,0,0
1668,884,784,3301,3301,222143,backup,156.074,54.809,990.3878819444444,0,0,0
915,299,616,808,807,222144,bright,169.813,47.486,990.3941550925925,425,163,163
864,242,622,632,632,222145,bright,174.225,49.232,990.4102893518518,383,129,129
884,289,595,425,424,222146,bright,178.079,47.022,990.4263194444444,337,114,114
884,289,595,425,424,222147,bright,178.079,47.022,990.4263194444444,337,114,114
1647,857,790,3330,3330,222148,backup,209.359,28.816,990.4550925925926,0,0,0
848,70,778,4117,4117,222149,backup,201.205,-23.819,990.4641898148149,0,0,0
1447,661,786,3528,3528,222150,backup,216.456,18.998,962.5225347222222,0,0,0
1478,692,786,3476,3476,222151,backup,212.935,19.265,990.4834027777778,0,0,0
1596,810,786,3376,3376,222152,backup,213.151,28.544,990.4916782407407,0,0,0
1422,638,784,3549,3549,222153,backup,218.981,21.562,990.5001851851852,0,0,0
1394,604,790,3583,3583,222154,backup,221.569,24.057,990.5085995370371,0,0,0
1351,562,789,3625,3625,222155,backup,222.474,20.826,990.516875,0,0,0
1318,536,782,3651,3651,222156,backup,225.091,23.201,990.525162037037,0,0,0
1230,446,784,3741,3741,222157,backup,228.544,22.209,990.5334837962963,0,0,0
1032,269,763,3941,3941,222158,backup,237.736,25.442,751.2537962962963,0,0,0
1302,515,787,3671,3671,222159,backup,232.404,51.882,990.5489236111111,0,0,0
1274,492,782,3695,3695,222160,backup,231.296,55.434,990.5579398148149,0,0,0
867,265,602,1206,1206,222260,bright,27.114,7.918,991.0771527777778,416,245,245
798,211,587,820,818,222261,bright,27.887,11.896,991.0870486111111,376,180,178
687,74,613,856,722,222262,dark,34.352,21.398,991.0929629629629,482,230,226
664,87,577,1465,1208,222263,dark,35.005,28.384,991.1147916666666,732,420,406
557,60,497,1220,1024,222264,dark,51.323,-12.809,991.1302199074074,663,328,322
601,62,539,399,343,222265,dark,51.625,-17.683,991.146875,539,101,96
627,85,542,1180,972,222266,dark,119.812,21.622,991.1617824074074,603,312,306
593,80,513,1215,963,222267,dark,109.956,43.605,991.1776157407407,732,397,377
671,78,593,340,280,222268,dark,124.015,53.887,990.1797916666667,459,99,98
669,68,601,1279,1021,222269,dark,124.981,40.425,991.196412037037,629,317,306
661,53,608,754,619,222270,dark,129.994,37.436,991.2113773148149,459,207,199
648,55,593,1027,847,222271,dark,131.686,20.444,991.2311805555555,524,267,262
648,55,593,1027,847,222272,dark,131.686,20.444,991.2311805555555,524,267,262
621,49,572,531,435,222273,dark,133.692,24.432,991.2557870370371,466,159,157
621,49,572,531,435,222274,dark,133.692,24.432,991.2557870370371,466,159,157
714,69,645,163,148,222275,dark,148.676,44.49,991.2826388888889,527,28,27
698,53,645,163,157,222276,dark,155.153,47.263,991.3044675925926,478,44,43
680,57,623,186,171,222277,dark,158.914,49.609,991.3266203703704,540,35,33
680,57,623,186,171,222278,dark,158.914,49.609,991.3266203703704,540,35,33
654,49,605,160,150,222279,dark,167.545,50.022,964.4424189814815,553,27,27
654,49,605,160,150,222280,dark,167.545,50.022,964.4424189814815,553,27,27
686,71,615,426,339,222281,dark,172.064,52.042,991.3761111111111,468,124,105
839,213,626,543,543,222282,bright,161.518,53.784,991.3914236111111,342,125,125
904,275,629,1061,1060,222283,bright,157.289,51.608,991.4056134259259,445,258,258
878,270,608,549,549,222284,bright,156.074,54.809,991.4131018518518,349,136,136
673,50,623,189,166,222285,dark,186.279,50.379,991.4194328703703,541,41,39
673,50,623,189,166,222286,dark,186.279,50.379,991.4194328703703,541,41,39
782,191,591,1002,1002,222289,bright,196.283,74.503,991.4524189814815,424,286,286
684,57,627,271,237,222290,dark,192.533,50.392,991.4607291666666,409,68,65
684,57,627,271,237,222291,dark,192.533,50.392,991.4607291666666,409,68,65
654,60,594,187,159,222292,dark,202.463,46.979,991.4866666666667,574,38,30
654,60,594,187,159,222293,dark,202.463,46.979,991.4866666666667,574,38,30
701,71,630,272,240,222294,dark,208.115,45.02,991.5114467592592,501,76,71
701,71,630,272,240,222295,dark,208.115,45.02,991.5114467592592,501,76,71
647,31,616,138,136,222296,dark,214.545,41.508,991.5366319444445,852,29,29
695,101,594,623,621,222297,bright,227.418,27.309,991.5507060185186,483,241,240
722,121,601,500,500,222298,bright,228.261,24.058,991.5585648148148,406,183,183
867,265,602,1206,1206,222463,bright,27.114,7.918,991.0771527777778,416,245,245
762,175,587,635,632,222464,bright,28.158,13.731,992.0825578703704,393,159,157
814,196,618,863,862,222465,bright,32.02,12.048,992.0940625,349,165,164
809,208,601,395,395,222466,bright,32.407,17.287,992.1053356481482,307,116,116
717,131,586,275,274,222467,bright,36.454,18.998,992.1154398148149,260,66,65
863,311,552,991,990,222468,bright,43.388,-10.934,967.2424305555555,450,221,220
592,76,516,1294,1011,222469,dark,107.734,46.95,992.136099537037,668,346,333
592,76,516,1294,1011,222470,dark,107.734,46.95,992.136099537037,668,346,333
592,76,516,1294,1011,222471,dark,107.734,46.95,992.136099537037,668,346,333
623,45,578,741,572,222472,dark,126.684,31.35,992.1902314814815,536,226,219
637,43,594,891,723,222473,dark,129.868,29.123,992.2073495370371,572,286,275
678,71,607,1378,1125,222474,dark,129.341,16.548,992.2209375,645,369,351
660,66,594,1278,1018,222475,dark,132.675,19.514,992.2342361111112,631,317,301
662,62,600,1017,826,222476,dark,139.849,16.19,992.2488657407407,578,303,291
648,56,592,684,548,222477,dark,143.511,19.057,992.268900462963,459,195,191
646,52,594,356,307,222478,dark,147.334,21.371,992.2897106481481,425,121,120
656,55,601,171,160,222479,dark,152.638,29.477,992.3110995370371,606,44,43
677,47,630,250,217,222480,dark,160.423,37.102,992.3324074074075,399,59,50
700,84,616,299,265,222481,dark,165.352,41.22,992.3519212962963,480,78,75
686,71,615,426,339,222482,dark,172.064,52.042,991.3761111111111,468,124,105
679,63,616,263,220,222483,dark,174.024,42.46,992.3838425925926,393,64,58
673,50,623,189,166,222484,dark,186.279,50.379,991.4194328703703,541,41,39
692,77,615,266,232,222485,dark,181.884,44.983,992.4152546296297,477,63,57
686,55,631,178,167,222486,dark,187.972,45.984,992.4347222222223,554,43,41
667,66,601,278,229,222487,dark,193.96,45.865,992.4528240740741,423,70,66
652,50,602,187,166,222488,dark,197.11,48.4,992.4697916666667,553,44,43
652,50,602,187,166,222489,dark,197.11,48.4,992.4697916666667,553,44,43
689,59,630,258,207,222490,dark,204.795,43.901,992.495949074074,447,58,54
689,59,630,258,207,222491,dark,204.795,43.901,992.495949074074,447,58,54
647,31,616,138,136,222492,dark,214.545,41.508,991.5366319444445,852,29,29
708,62,646,220,192,222493,dark,210.112,41.944,992.5292939814815,535,46,43
798,177,621,744,744,222494,bright,221.257,54.593,992.5469444444444,498,225,225
815,212,603,407,407,222495,bright,223.986,58.597,992.5528356481482,335,160,160
1274,492,782,3695,3695,222496,backup,231.296,55.434,990.5579398148149,0,0,0
857,115,742,4111,4111,222624,backup,65.062,15.892,549.3042708333334,0,0,0
797,181,616,639,639,222625,bright,38.358,12.577,993.1245949074074,323,137,137
797,181,616,639,639,222626,bright,38.358,12.577,993.1245949074074,323,137,137
800,21,779,4159,4159,222627,backup,75.476,-1.338,968.1917824074075,0,0,0
741,7,734,4204,4204,222628,backup,92.234,-3.847,871.5045601851851,0,0,0
825,300,525,1141,1139,222629,bright,49.581,-15.69,993.1697685185185,458,271,271
677,9,668,4273,4273,222630,backup,97.232,-11.628,207.33155092592594,0,0,0
665,71,594,486,485,222631,bright,124.414,37.719,990.2117708333334,392,187,186
1288,507,781,3683,3683,222657,backup,136.847,26.555,942.4254513888889,0,0,0
1722,937,785,3248,3248,222658,backup,155.532,42.348,942.4933333333333,0,0,0
892,113,779,4075,4075,222659,backup,138.393,-2.958,969.3933912037037,0,0,0
667,48,619,232,204,222660,dark,140.912,32.215,993.3390740740741,554,70,69
665,60,605,371,320,222661,dark,166.0,25.836,993.3568055555555,447,116,112
665,60,605,371,320,222662,dark,166.0,25.836,993.3568055555555,447,116,112
884,289,595,425,424,222664,bright,178.079,47.022,990.4263194444444,337,114,114
822,229,593,867,863,222665,bright,179.79,37.117,993.4240393518519,428,219,215
